original	polished	Count
Frälsningsarméns Högkvarter	frälsningsarméns högkvarter	4
Suomen sahateollisuustyöväenliitto	suomen sahateollisuustyöväenliitto	4
Suomalaisuuden liitto	suomalaisuuden liitto	4
Sampsa	sampsa	4
[Kejserliga Alexanders Universitetet i Helsingfors]	kejserliga alexanders universitetet i helsingfors	4
Mercator	mercator	4
Pyrkijä	pyrkijä	4
Invaliditeettivakuutuskomitea	invaliditeettivakuutuskomitea	4
Kataja	kataja	4
Tidnings- o. tryckeriaktiebol.	tidnings o tryckeriaktiebol	4
Th. Wulff	th wulff	4
Suomen Aleksanterin yliopisto	suomen aleksanterin yliopisto	4
Kuopion uusi kirjapaino, jakaja	kuopion uusi kirjapaino jakaja	4
Frk. C. Mechelin, distr.	frk c mechelin distr	4
Työttömyysvakuutuskomitea	työttömyysvakuutuskomitea	4
Suomen tie- ja vesirakennustyöläisten liitto	suomen tie vesirakennustyöläisten liitto	4
Suomen Metsänhoitoyhdistys Tapio	suomen metsänhoitoyhdistys tapio	4
Finska Veterinärföreningen	finska veterinärföreningen	4
Finska statsjärnvägarne	finska statsjärnvägarne	4
Agraarikomitea	agraarikomitea	4
Hagelstams förlagsaktiebolag	hagelstams förlagsaktiebolag	4
Finska fornminnesföreningen	finska fornminnesföreningen	4
Yrjö Weilin, jakaja	yrjö weilin jakaja	4
Raittiusjärjestöjen keskustoimisto	raittiusjärjestöjen keskustoimisto	4
H. Honig	h honig	4
Suomen opiskelevan nuorison raittiusliitto	suomen opiskelevan nuorison raittiusliitto	4
Hannes Sjöblom	hannes sjöblom	4
Björck & Börjesson	björck börjesson	4
Yrjö Weilin, distr.	yrjö weilin distr	4
Suomen kuuromykkäinliitto	suomen kuuromykkäinliitto	4
[Medicinalstyrelsen]	medicinalstyrelsen	4
Kansanvalistusseuran Käkisalmen haaraosasto	kansanvalistusseuran käkisalmen haaraosasto	4
Suomalainen kirjallisuuden seura	suomalainen kirjallisuuden seura	4
J. Gummerus i distr	gummerus i distr	4
O.y. Kuopion uusi kirjapaino [jakaja]	oy kuopion uusi kirjapaino jakaja	4
Suomen sosialidemokratinen puolue	suomen sosialidemokratinen puolue	4
Lifförsäkringsbolaget Suomi	lifförsäkringsbolaget suomi	4
[Finska Skogsvårdsföreningen Tapio]	finska skogsvårdsföreningen tapio	4
Öflund & Pettersson	öflund pettersson	4
Finsk-Ugriska Sällskapet	finsk ugriska sällskapet	4
Maalaisliitto	maalaisliitto	4
Finlands Hypoteksförening	finlands hypoteksförening	4
Svenska teosofiska Bokförlaget	svenska teosofiska bokförlaget	4
Karjalan sivistysseura	karjalan sivistysseura	4
Kustannus-o.y. Sampo	kustannus oy sampo	4
H. Aschehoug & Co	h aschehoug co	4
Georg Merseburger	georg merseburger	4
Lohjan pitäjänkertomus	lohjan pitäjänkertomus	4
Laulajapoika	laulajapoika	4
Länsi-Suomen karjanjalostusyhdistys	länsi suomen karjanjalostusyhdistys	4
Sosialistin kirjapaino	sosialistin kirjapaino	4
Arthur Runehjelmin kustantamo	arthur runehjelmin kustantamo	4
Sjuksköterskeföreningen	sjuksköterskeföreningen	4
Methuen & Co	methuen co	4
Visa	visa	4
[Septem]	septem	4
Tampereen kirkollinen kirjakauppa	tampereen kirkollinen kirjakauppa	4
[Lainvalmistelukunta]	lainvalmistelukunta	4
S.O.K.	o k	4
Livförsäkringsbolaget Suomi	livförsäkringsbolaget suomi	4
Hakaniemen kirjakauppa	hakaniemen kirjakauppa	4
Meteor	meteor	4
Kirjakustantamo Into	kirjakustantamo into	4
Hydrografiska Byrån vid Öfverstyrelsen för väg- och vattenbyggnaderna i Finland	hydrografiska byrån vid öfverstyrelsen för väg vattenbyggnaderna i finland	4
Turun työväenyhdistys	turun työväenyhdistys	4
Beijers bokförlagsab.	beijers bokförlagsab	4
Vihtori Repo	vihtori repo	4
Henkivakuutusyhtiö Salama	henkivakuutusyhtiö salama	4
Statistiska byrån vid landtbruksproducenternas delegation	statistiska byrån vid landtbruksproducenternas delegation	4
Suomalainen Kirjallisuuden seura	suomalainen kirjallisuuden seura	4
Geologinen toimisto	geologinen toimisto	4
[Finska Arbetsgifvareförbund]	finska arbetsgifvareförbund	4
[Industrins centrallaboratorium]	industrins centrallaboratorium	4
Afvelsföreningen för Ayrshireboskap	afvelsföreningen för ayrshireboskap	4
Finlands svenska arbetareförbund	finlands svenska arbetareförbund	4
Juridiska studentfakulteten	juridiska studentfakulteten	4
Urheilijain kustannus-oy.	urheilijain kustannus oy	4
[Imperatorskaâ Akademìâ Nauk']	imperatorskaâ akademìâ nauk'	4
P. Sergein ja Hermanin veljeyskunta	p sergein hermanin veljeyskunta	4
[Lahden kaupunki]	lahden kaupunki	4
Tampereen työväen sanomalehti-oy	tampereen työväen sanomalehti oy	4
Kotimainen herätystyö	kotimainen herätystyö	4
Työväen sanomalehti oy.	työväen sanomalehti oy	4
Vapaa ajatus	vapaa ajatus	4
Pohjolan kustannusoy.	pohjolan kustannusoy	4
Suomen valtion rautatiet	suomen valtion rautatiet	4
[Willem J. Blaeu]	willem blaeu	4
chez Pierre Mariette Rue St. Iacques a l'esperance	chez pierre mariette rue st iacques l'esperance	4
tryckt i mag. J. C. Frenckells boktryckeri. På egen bekostnad	mag c frenckells boktryckeri bekostnad	4
litteris Joh. Fr. Edman, Reg. Acad. typogr.	litteris joh fr edman reg acad typogr	4
exc. apud J. Wallium	apud wallium	4
excudebat Johannes Winter, reg. typogr.	johannes winter reg typogr	4
exc. Jo. Wall.	jo wall	4
excudebat Henr. C. Merckell, reg. typogr.	henr c merckell reg typogr	4
impr. apud Johannem Laurentii Wallium, Regiae Univ. ibid. typogr.	apud johannem laurentii wallium regiae univ ibid typogr	4
typis Ignatii Meureri	ignatii meureri	4
impressa â Petro Hansonio Acad. typogr.	â petro hansonio acad typogr	4
exc. â Joh. L. Wallio, A. t.	â joh l wallio t	4
impressa â Johanne Waldio, Acad. typogr.	â johanne waldio acad typogr	4
excudit Johannes Winter, Reg. typographus	johannes winter reg typographus	4
excud. H. C. Merckell, reg. typogr.	h c merckell reg typogr	4
ex officina Olai Enaei	ex officina olai enaei	4
exc. apud Jo. Laur. Wallium	apud jo laur wallium	4
exc. apud Jo. Laurentii Wallium	apud jo laurentii wallium	4
tryckte hos Johan A. Carlbohm	johan carlbohm	4
[kongl. tryckeriet]	kongl tryckeriet	4
tryckt i Kongl. finska boktryckeriet, hos Johan Arvid Carlbohm	kongl finska boktryckeriet johan arvid carlbohm	4
[S. G. Hermelin]	hermelin	4
impr. apud Johannem Wallium, Reg. Univ. typogr.	apud johannem wallium reg univ typogr	4
prändätty Joh. Kämpildä	joh kämpildä	4
[C. Brendeken]	c brendeken	4
J. C. Frenckellildä	c frenckellildä	4
tryckt hos Wennberg och Nordström	wennberg nordström	4
tryckt hos Johan Christopher Holmberg	johan christopher holmberg	4
prändätty direct. Lars Salwiuxen tykönä	lars salwiuxen tykönä	4
Frenckellska boktryckeriet	frenckellska boktryckeriet	4
J. C. Frenckellin leski	c frenckellin leski	4
J. Winter	winter	4
[Frenckellska boktryckeriet]	frenckellska boktryckeriet	4
tryckt hos Pehr Ol. Axmar	pehr ol axmar	4
tryckt hos Wennberg och compagnie	wennberg compagnie	4
tryckt hos Johan Pehr Lindh	johan pehr lindh	4
Lit. acad.	lit acad	4
Pietari Hannuxen pojalda	pietari hannuxen pojalda	4
Petar Waldilda	petar waldilda	4
prändätty Johann Winterildä	johann winterildä	4
litteris Joh. Edman, direct. et Reg. Acad. typogr.	litteris joh edman reg acad typogr	4
apud Joh. Edman, director. et Reg. Acad. typogr.	apud joh edman director reg acad typogr	4
litteris director. Johan. Edman	litteris director johan edman	4
tryckt af Joh. Kämpe, Kongl. Acad. boktr.	joh kämpe kongl acad boktr	4
typis Joh. Kaempe, Reg. Acad. typ.	joh kaempe reg acad typ	4
exc. Joh. Kaempe, R. Ac. typ.	joh kaempe r ac typ	4
J. Edman	edman	4
[J. L. Wall]	l wall	4
excud. Johannes Brendeken, Reg. Acad. typographus	johannes brendeken reg acad typographus	4
impressa â Petro Hansonio A. t.	â petro hansonio t	4
aff Andrea Gutterwitz	andrea gutterwitz	4
typis Acad.	acad	4
typis acad.	acad	4
excusa à Johanne Winter, Reg. typogr.	johanne winter reg typogr	4
[Peder Eriksson Wald?]	peder eriksson wald	4
exc. apud Jo. Wallium	apud jo wallium	4
excudit Petrus Hansonius	petrus hansonius	4
excusa apud Petrum Wald, Acad. typogr.	apud petrum wald acad typogr	4
impr. apud Joh. Laurentii Wallium, Reg. Univ. typogr.	apud joh laurentii wallium reg univ typogr	4
typis Acad. apud viduam Petri Waldz	acad apud petri waldz	4
excudebat Petrus Hansonius Acad. typogr.	petrus hansonius acad typogr	4
excudebat Petrus Hansonius Acad. typog.	petrus hansonius acad typog	4
excudebat Johannes Winter, Reg. typogr.	johannes winter reg typogr	4
excusae â Petro Hansonio Acad. typ.	â petro hansonio acad typ	4
impr. apud Jo. Wallium, Reg. Univ. typogr.	apud jo wallium reg univ typogr	4
aff Peter Hanson	peter hanson	4
[Daniel Medelplan]	daniel medelplan	4
excusa â Johanne Winter	â johanne winter	4
hoos Jo. Wall	hoos jo wall	4
af Ignatio Meurer	ignatio meurer	4
prändättyt Frenckellin kirjan-prändisä	frenckellin kirjan prändisä	4
präntätty Kuning:sesa suomalaisesa präntisä	kuning sesa suomalaisesa präntisä	4
hoos Niclas Wankijff, kongl. booktr.	hoos niclas wankijff kongl booktr	4
hoos Ioh. Wall	hoos ioh wall	4
excusus typis Acad. apud viduam Petri Waldz	acad apud petri waldz	4
[H. C. Merckell?]	h c merckell	4
Kuningallinen suomalainen pränti	kuningallinen suomalainen pränti	4
tryckt i Kongl. finska boktryckeriet	kongl finska boktryckeriet	4
prändätty directeurildä, ja kuning. kirjan-präntäjäldä, Jacob Merckellildä	directeurildä kuning kirjan präntäjäldä jacob merckellildä	4
prändätty Cuning:sa suomalaisesa prändisä	cuning suomalaisesa prändisä	4
tryckt hos Joh. Christopher Frenckell	joh christopher frenckell	4
typis Petri Georgi Nyström	petri georgi nyström	4
trykt hos Lars Salvius	lars salvius	4
tryckt uthi det Kongl. boktryckeriet, af F. Phil. Paulssen	det kongl boktryckeriet f phil paulssen	4
tryckt hos Frantz Phil. Paulssen	frantz phil paulssen	4
tryckt hos Henr. C. Merckell, kongl. boktr.	henr c merckell kongl boktr	4
typis Joh. Laur. Horrn, Reg. Ant. archiv. typogr.	joh laur horrn reg ant archiv typogr	4
tryckt Henr. C. Merckell, kongl. boktr. uthi stoor-furstendömet Finland	henr c merckell kongl boktr stoor furstendömet finland	4
[Henr. C. Merckell]	henr c merckell	4
af Georg Wilhelm Londicer	georg wilhelm londicer	4
pränd. Georg W. Londicerildä	georg w londicerildä	4
prändätty directeur. ja cuningallis. kirjan präntäjäldä suuren ruhtinm. [sic] Suomes, Jacob Merckellildä	directeur cuningallis kirjan präntäjäldä suuren ruhtinm suomes jacob merckellildä	4
hos Swederus	swederus	4
prändätty Georg Wilhelm Londicerildä. Kuningall. privil. kirjanpräntäjäldä	georg wilhelm londicerildä kuningall privil kirjanpräntäjäldä	4
prändätty Kuning:sen acad. kirjan-präntäjän J. C. Frenckellin lesken tykönä	kuning sen acad kirjan präntäjän c frenckellin lesken tykönä	4
pränd. Joh. Christ. Frenckellildä	joh christ frenckellildä	4
prändätty directeurildä ja cuning:da kirjan präntäjäldä suuresa-ruhtinan-maasa Suomesa, Jacob Merckellildä	directeurildä cuning da kirjan präntäjäldä suuresa ruhtinan maasa suomesa jacob merckellildä	4
prändätty Kuning:sen acad. kirjan-präntäjäldä Joh. Christoph. Frenckellildä	kuning sen acad kirjan präntäjäldä joh christoph frenckellildä	4
prändetty J. P. Lindhilda	prändetty p lindhilda	4
impressit Johannes Christophorus Frenckell, Reg. Acad. typogr.	johannes christophorus frenckell reg acad typogr	4
impressum apud viduam R. Acad. typ. J. C. Frenckell	apud r acad typ c frenckell	4
exc. Joh. Kiämpe Reg. Acad. typ.	joh kiämpe reg acad typ	4
impressit direct. & typogr. reg. magn. duc. Finland Jacob Merckell	typogr reg magn duc finland jacob merckell	4
typis Johannis Christoph. Frenckell, Reg. Acad. typogr.	johannis christoph frenckell reg acad typogr	4
impressum apud viduam Reg. Acad. typ. J. C. Frenckell	apud reg acad typ c frenckell	4
per. Joh. Kiaempe, R. Ac. typ.	per joh kiaempe r ac typ	4
impressit direct. & typogr. reg. magn. duc. Finland. Jacob Merckell.	typogr reg magn duc finland jacob merckell	4
[Kongl. landmäterie contoiret]	kongl landmäterie contoiret	3
G. E. Eurén	e eurén	3
Waseniuska bokhandeln	waseniuska bokhandeln	3
C. E. Fritze	c e fritze	3
[Gottlund]	gottlund	3
Hämeen kirjakauppa	hämeen kirjakauppa	3
Wasenius :;K. E. Holm	wasenius k e holm	3
tryckt hos Johan Fredrik Edman, Kongl. Akad. boktryckare	johan fredrik edman kongl akad boktryckare	3
Valtionrautateiden Eläinsuojelusyhdistys	valtionrautateiden eläinsuojelusyhdistys	3
Suomen Naisten Kansallisliitto	suomen naisten kansallisliitto	3
Mariayhdistys	mariayhdistys	3
Fruntimmersförening	fruntimmersförening	3
G. A. Heinonen	heinonen	3
Raision Pitäjän, Naantalin Kaupungin sekä Naantalin Maaseurakunnan Eläinsuojelusyhtiö	raision pitäjän naantalin kaupungin sekä naantalin maaseurakunnan eläinsuojelusyhtiö	3
Satakunnan Eläinsuojelusyhdistys	satakunnan eläinsuojelusyhdistys	3
Kainuun Eläinsuojelusyhdistys	kainuun eläinsuojelusyhdistys	3
Suomen Pyhäkouluyhdistys	suomen pyhäkouluyhdistys	3
Hugo Forsström	hugo forsström	3
Pietari Kurwinen	pietari kurwinen	3
Nordenswan	nordenswan	3
Sosialistinen aikakauslehti	sosialistinen aikakauslehti	3
Viipurin työväen sanomalehti- ja kirjapaino-osuuskunta	viipurin työväen sanomalehti kirjapaino osuuskunta	3
[Finska vetenskaps-societeten]	finska vetenskaps societeten	3
[Suomen muinaismuistoyhdistys]	suomen muinaismuistoyhdistys	3
[Suomen maantieteellinen seura]	suomen maantieteellinen seura	3
Utgifvarens förlag	utgifvarens förlag	3
Kansalliskirjapaino	kansalliskirjapaino	3
Jyväskylän kustannusliike	jyväskylän kustannusliike	3
Holger Schildts förlag	holger schildts förlag	3
G. W. Edlundin kustantama	w edlundin kustantama	3
Militärlitteraturföreningens förlag	militärlitteraturföreningens förlag	3
Kustannustoimisto Vapaus	kustannustoimisto vapaus	3
Albert Bonniers förlag	albert bonniers förlag	3
F. Liewendal	f liewendal	3
P. A. Nordstedt & Söner	p nordstedt söner	3
tryckt uti Berlingska boktryckeriet	berlingska boktryckeriet	3
Kehittäjän kannatusyhtiö	kehittäjän kannatusyhtiö	3
Merkurius	merkurius	3
T. Fisher Unwin	fisher unwin	3
A. F. Cederwaller	f cederwaller	3
C. W. K. Gleerup	c w k gleerup	3
Lundberg	lundberg	3
Weilin & Göösʼin Osakeyhtiön kirjapainossa ja kustantama	weilin göösʼin osakeyhtiön kirjapainossa kustantama	3
tryckt hos A. J. Nordström	nordström	3
I. N. Kušnerev' i K°	n kušnerev' i k°	3
Voennaâ tipografìâ	voennaâ tipografìâ	3
Wahlström & C.	wahlström c	3
Finska forstföreningen	finska forstföreningen	3
Gos. tip.	gos tip	3
tip. Imp. Akad. nauk	tip imp akad nauk	3
Robert Edgren	robert edgren	3
Tipografìâ Imperatorskoj Akademìi nauk'	tipografìâ imperatorskoj akademìi nauk'	3
izd. 'Kir'â'	izd 'kir'â'	3
Glavnoe Gidrografičeskoe Upravlenìe Morskogo Ministerstva	glavnoe gidrografičeskoe upravlenìe morskogo ministerstva	3
Knigoizdatel'stvo A. È. Vineke	knigoizdatel'stvo è vineke	3
Hembygdsföreningen i Åbo	hembygdsföreningen i åbo	3
Finska Litteratur-Sällskapet	finska litteratur sällskapet	3
Plon	plon	3
D. F. Bonnier	d f bonnier	3
Reimer	reimer	3
Tipografìâ I. N. Skorohodova	tipografìâ i n skorohodova	3
Kyläkirjaston Kuvalehti	kyläkirjaston kuvalehti	3
[Johan Westerback]	johan westerback	3
[Sederholm]	sederholm	3
[Finska studentafdelningarnas etnografiska museum],;Finska Litteratursällskapets tr.	finska studentafdelningarnas etnografiska museum finska litteratursällskapets tr	3
[Sawo-karjalainen osakunta]	sawo karjalainen osakunta	3
[Länsisuomalainen osakunta]	länsisuomalainen osakunta	3
Theodor Sederholms tryckeri	theodor sederholms tryckeri	3
Amerikan yhdist. suom. sos. kustannusyhtiöt	amerikan yhdist suom sos kustannusyhtiöt	3
Suomalais-Luteerilainen Kustannusliike	suomalais luteerilainen kustannusliike	3
Suomalais-am. kustannusyhtiö	suomalais am kustannusyhtiö	3
Wikberg	wikberg	3
[Nyländska jaktklubben]	nyländska jaktklubben	3
Satakuntalainen osakunta	satakuntalainen osakunta	3
tryckt hos C. A. Londicer	c londicer	3
Druckerei der Finnischen Litteraturgesellschaft	druckerei finnischen litteraturgesellschaft	3
[J. Länkelä]	länkelä	3
Finska Litteratursällskapets tryckeri	finska litteratursällskapets tryckeri	3
[G. E. Eurén]	e eurén	3
H. C. Friis	h c friis	3
Finska litteratursällskapets tryckeri	finska litteratursällskapets tryckeri	3
[Konstföreningen i Åbo]	konstföreningen i åbo	3
[H. Wächter]	h wächter	3
Yrjö Weilin & kumpp.	yrjö weilin kumpp	3
Hämäläis-osakunta	hämäläis osakunta	3
Handelsgillet	handelsgillet	3
Ylioppilaskunnan laulajat	ylioppilaskunnan laulajat	3
Bennett	bennett	3
Ferdinand Hirt & Sohn	ferdinand hirt sohn	3
Société Finlandaise de Littérature	société finlandaise de littérature	3
Bohlin	bohlin	3
Max Niemeyer	max niemeyer	3
[Viipurin museo]	viipurin museo	3
Severin Falkman	severin falkman	3
Finlândskoe obŝestvo turistov'	finlândskoe obŝestvo turistov'	3
Izdatel'stvo putevoditelej 'Russkìj Bedeker''	izdatel'stvo putevoditelej 'russkìj bedeker''	3
Familj-journalens boktryckeri-aktiebolag	familj journalens boktryckeri aktiebolag	3
Gyldendalske bokhandel	gyldendalske bokhandel	3
C. E. Holmberg	c e holmberg	3
W. Lundequist	w lundequist	3
J. W. Lillja & Co	w lillja co	3
R. Gaertner	r gaertner	3
Beijer ;;Edlund	beijer edlund	3
Suomalais-luterilainen kustannusliike	suomalais luterilainen kustannusliike	3
Lithographié chez M. de Helmersen	lithographié chez m de helmersen	3
Lännen työväen kustannusyhtiö	lännen työväen kustannusyhtiö	3
Joel Björklund & Co	joel björklund co	3
Suomalainen K.-R.-veljeysseura	suomalainen k r veljeysseura	3
Suomalais-luteerilainen kustannusliike	suomalais luteerilainen kustannusliike	3
Suomalainen kirjakauppa	suomalainen kirjakauppa	3
New Yorkin uutiset	new yorkin uutiset	3
Vilho Leikas & Co	vilho leikas co	3
V. Weurlander	v weurlander	3
F. J. J.	f j	3
[Kejserliga Alexanders-Universitetet]	kejserliga alexanders universitetet	3
David Nutt	david nutt	3
Gottlund	gottlund	3
Murray	murray	3
Flodin	flodin	3
Chapman and Hall	chapman hall	3
Hinrichssche Buchhandlung	hinrichssche buchhandlung	3
Vieweg	vieweg	3
MacMillan and Co.	macmillan co	3
Palmblad & C.	palmblad c	3
Gebethner i Wolff	gebethner i wolff	3
Norman	norman	3
Weilin	weilin	3
Huhtin	huhtin	3
[J. C.Frenckell]	c frenckell	3
tryckte hos Carl Delén	carl delén	3
hos J. C. Frenckell & son	c frenckell son	3
impressa apud Reg. Acad. typ. J. C. Frenckell	apud reg acad typ c frenckell	3
[Wasenius]	wasenius	3
impressa apud Imp. Acad. typ. J. C. Frenckell	apud imp acad typ c frenckell	3
tryckte i Frenckellska tryckeriet	i frenckellska tryckeriet	3
Macmillan & Co	macmillan co	3
Samson & Wallin	samson wallin	3
Västfinska afdelningen	västfinska afdelningen	3
Simelius :;Stolpe	simelius stolpe	3
Karlsson :;Bergdahl	karlsson bergdahl	3
Lundberg :;Edlund	lundberg edlund	3
Hufvudstadsblad'in kirjap. :;Holm	hufvudstadsblad'in kirjap holm	3
Gymnastikföreningen för fruntimmer	gymnastikföreningen för fruntimmer	3
Painoyhtiön kirjapaino :;Weurlander	painoyhtiön kirjapaino weurlander	3
Frenckell :;Holm	frenckell holm	3
Lindman	lindman	3
Wasenius :;Holm	wasenius holm	3
Hagelberg :;Tekijä	hagelberg	3
Tipografìâ M. A. Aleksandrova	tipografìâ m aleksandrova	3
Moshinjoliso sh'Ehangeno lja Literatur ja Suomi	moshinjoliso sh'ehangeno lja literatur suomi	3
Pohjalais-osakunta	pohjalais osakunta	3
Sederholm :;Holm	sederholm holm	3
Keisarillisen senaatin kirjapaino	keisarillisen senaatin kirjapaino	3
