original	polished	Count
J. A. Hahnsson		   1
Pohj.työv.osuuskirjap.	Suomen kommunistinen puolue	   1
Nelson & Co		   1
[Gabriel Mavritivs Waenerberg]		   1
[Helsingfors norra svenska församling]		   1
tryckt uthi det Kongl. boktryckeriet, af. F. Phil. Paulssen	Henric Christopher Merckellin leski	   1
Viipurin Eläinsuojelusyhdistys		   1
Û.N. Èrlih'		   1
tryckt af Johan Kaempe	Kämpe, Johan	   1
â Petro Hansonio	Hansson, Peter	   1
Helsingin kuvalehti		   1
[Suomen liikeapulaisyhdistys]		   1
[Kuningallinen suomalainen pränti]	Carlbohm, Johan Arvid	   1
SKS:n kirjapaino		   1
tryckt hos F. J. Leverentz	Leverentz, Frans Jakob	   1
prändätty Georg Wilhelm Londicerildä :;Londicer, Georg Wilhelm		   1
Elmén ja Granberg		   1
Meteor		   1
Almqvist & Wiksell		   1
Tammelan kirjakauppa, jakaja		   1
hos Swederus	Carlbohm, Johan Arvid	   1
J. Malm		   1
excudebant J. C. Frenckell et fil.	J. C. Frenckell ja poika	   1
[Tampereen kunta]		   1
Asikkalan kunnalislautakunta	Asikkalan kunta	   1
Gustaf Ronelius		   1
tryckt hoos Johann Georg. Eberdt	Eberdt, Johan Georg	   1
Alm		   1
[Petar Waldilda]	Wald, Peder Eriksson	   1
Otto F. Kinos		   1
Ekenäs tryckeris förlag		   1
tryckt. Hos. J. C. Frenckell	Frenckell, Johan Christopher I	   1
Ignati` Meurer		   1
Western Workmen's Co-operative Publishing		   1
Messukylän osuuskauppayhdistys		   1
Invaliditeettivakuutuskomitea		   1
Herman Gummerus		   1
P. Widerholmin perill. :;Viipurin S. kirjall.seura		   1
excudebat Eschillus Matthiae, Acad. typog.	Mattsson, Eskil	   1
[Arminius Julius Withander]		   1
Haeggström		   1
Svanbäck		   1
[Willem J. Blaeu]		   1
Otava station, förf.		   1
[Kuopion suomalainen yhteiskoulu]	Kuopion suomalaisen yhteiskoulun toverikunta	   1
Hangon suomalainen kirjapaino		   1
Finska telegramsbyråns annonsafdelning		   1
Painoyhtiön kirjapaino :;Suomentaja		   1
[Johan Larsson Wall?]	Wall, Johan Larsson	   1
Förbundet mellan K.F.U.M. och U.K.F. i Finland		   1
Suom. kp.		   1
[Historische Gesellschaft]		   1
Simeliuksen perilliset :;Schauman		   1
[präntätty G. W. Londicerildä]	Londicer, Georg Wilhelm	   1
Sederholm :;Holm		   1
Juridiska Studentfakultetens förlag		   1
prändätty Cuningallisesa suomalaisesa prändisä,Joh. A. Carlbohmilda	Carlbohm, Johan Arvid	   1
kiadja a Szent-István-Társulat		   1
P. H. Beijer		   1
Pekka Brofeld		   1
Chez de Bure lʼaîné libraire, Quai des Augustins		   1
Hemma och Utes redaktion		   1
Pekka Brofelt, distr.		   1
chez Charles Delén		   1
impressa apud Johannem L. Wallium, A. t.	Wall, Johan Larsson	   1
impress. Johan. Christoph. Frenckell	Frenckell, Johan Christopher I	   1
prändätty Petar Hannuxen pojalda	Hansson, Peter	   1
[Työttömyysvakuutuskomitea]		   1
Kilpinen		   1
tryckt hoos Ignatium Meurer	Meurer, Ignatius	   1
gedruckt bey M. C. Iversen	Iversen, Martin Christoph	   1
Stock		   1
Kuningallisesa suomalaisesa prändisä, directörin Johan A. Carlbohmin omalla kulutuxella	Carlbohm, Johan Arvid	   1
tryckt af Henrich Keyser, Kongl. may:tz och Acad. booktryckiare	Keyser, Henric II	   1
Duncker		   1
printed for Robert Sayer		   1
tryckt hoos Joh. Georg Eberdt	Eberdt, Johan Georg	   1
Suomen osuuskauppojen keskusosuuskunta		   1
Kansalliskirjapaino		   1
[Kuopion läänin maamiesseura]		   1
Clouberg & kumpp. (W. Hoving)		   1
[Suomalainen tiedeakatemia]		   1
typis Edmannianis	Edman, Johan Fredrik	   1
Savokarjalainen osakunta	Savo-karjalainen osakunta	   1
Hankkija		   1
Constance Ullner		   1
Waasan asianajotoimisto	Vaasan asianajotoimisto	   1
S. Karger		   1
exc. apud J. Wallium	Wall, Johan Larsson	   1
Finska Kennelklubben		   1
Andersin		   1
A. B. Ljus		   1
Hämäläisen osake-yhtiö		   1
excudebat Johannes Wi[...] reg. typ.	Winter, Johan	   1
G. E. C. Gad		   1
tryckt hos Joh. Christ. Holmberg	Holmberg, Johan Christopher	   1
Toveri		   1
Åbo tidnings och tryckeri aktiebolag		   1
Wahlstöm & Widstrand		   1
Mošinooliso šehangeno lja literaturi ja Suomi		   1
Waseniuska Bokhandeln, jakaja		   1
[Uskelan kunta]		   1
prändätty Cuning: academian kirj: präntäjän Joh. Walli wainan lesken tykönä	Johan Wallin leski	   1
W. Klinkhardt		   1
Frenckellska boktryckeriet	Frenckell, Johan Christopher II	   1
Lars Hökerberg		   1
Vilho Leikas		   1
[Keyser]	Keyser, Henric III	   1
Urheilijain kustannusoy		   1
Mauritz Thiesen		   1
tryckt hos s. direct. Moellers änka	Möllers änka	   1
prändäty directeuri Jacob Merckellin wainajan präntisä	Carlbohm, Arvid	   1
af Kongl. ammiralitetz och Blekings provintz boktryckaren Johann Ludwig Happenius	Happenius, Johan Ludvig	   1
tryckte hos J. C. Frenckell	Frenckell, Johan Christopher II	   1
Boldt		   1
[s.n.]	Werner, Johan Henric	   1
Pečatano v' Glavnom' Gidrografičeskom' Upravlenìi Morskogo Ministerstva		   1
Societo Esperantista en Kotka		   1
Suomalainen Kirjallisuuden Seura :;Helminen		   1
Helsingfors Stads Gasverk		   1
[Åbo folkskolors skollovskolonier]		   1
K. O. Fontell		   1
Jos. R. Vilímek		   1
imp. E. Flodström R. Acad. typ.	Flodström, Eric	   1
A. Tiderman		   1
tryckt af Henrich Keyser, Kongl. m:tz och Acad. booktryckiare	Keyser, Henric II	   1
präntätyt Kuning:sesa suomalaisesa prändisä, Johan A. Carlbohmin tykönä	Carlbohm, Johan Arvid	   1
prändätty directeurildä ja cuningalliselda kirjan präntäjäldä, Jacob Merckellildä	Merckell, Jacob	   1
Vuoksi		   1
Helsingin kaupungin sähkölaitos		   1
tryckt uti Kongl. tryckeriet, hos directeuren Pet. Momma	Momma, Peter	   1
Osakeyhtiö Kauppakirjasto		   1
excudebat Eschillus Matthiae	Mattsson, Eskil	   1
Akademiska bokhandeln	Helsingin yliopisto	   1
[Bergroth]		   1
tryckt af Georg Wilhelm Londicer efter tryckt exemplar	Londicer, Georg Wilhelm	   1
Vestra Nyland		   1
Lilius & Herzberg		   1
[Jyväskylän kirjapaino]		   1
[Universitas Helsingforsiensis]		   1
impress. apud Johannem Winter, reg. typograph.	Winter, Johan	   1
[Finska Kennelklubben]		   1
Finskoe liter. obŝ-vo		   1
apud Petrum Wald, Acad. typog.		   1
[Suomen matkailijayhdistys]		   1
Zilliacus :;Viipurin Suomalainen kirjallisuusseura		   1
[Kungliga tryckeriet]	Fougt, Henrik I	   1
tryckt hos Jo. Wal.	Wall, Johan Larsson	   1
tryckt hos Wennberg och Nordström, år	Wennberg och Nordström	   1
typis Ignatii Meureri	Meurer, Ignatius	   1
Helios, i distr.		   1
[Osuuskauppa Mäki-Matti]		   1
apud Johan Edman, Reg. Acad. typogr.	Edman, Johan	   1
Osuuskunta Wisa		   1
Diakonissanstalten		   1
[tryckt hos Nils Magn. Lindh]	Lindh, Nils Magnus	   1
[Söndagskolebladet]		   1
Helsingin Eläinsuojeluyhdistys		   1
Kaatra		   1
excus. apud. viduam Hansonii typogr. Acad.	Peter Hanssons enckia	   1
Väinö Andelin		   1
Suomen kirkon sisälähetysseura, jakaja		   1
tryckt Joh. Christ. Frenckell	Frenckell, Johan Christopher I	   1
Aksel Paul		   1
Pääsiäis-uutisten toimitus		   1
efter anmodan tryckt i Frenckellska boktryckeriet	Frenckell, Johan Christopher II	   1
tryckt uti Kongl. privil. boktryckeriet	Cölln, Johan von	   1
Tipografìâ Imperatorskago senata	Suomi 	   1
tryckt hos Lor. M. Höjer kongl. Ac. boktr.	Höjer, Lorentz Magnus	   1
excudebat Escillus Matthiae	Mattsson, Eskil	   1
Kotka Tryckeri ab		   1
Helsingin Kustannusosakeyhtiö		   1
excusa à Johanne Winter	Winter, Johan	   1
[Paimion kauppaosuuskunta]		   1
[Stentryck]		   1
Finsk Musikrevy		   1
O. Lönnrot		   1
Wentzel Hagelstam, distr.		   1
excusa apud Petrum Wald, Acad. typogr.	Wald, Peder Eriksson	   1
Painoyhtymä		   1
Reino Drockila		   1
apud Matth. Syngmannum	Syngman, Matthias	   1
F. Tilgmannʼin kustannuksella		   1
[s.n.],;J. C. Frenckellin ja pojan luona)		   1
prändätty Frenckellin kirjan-prdänisä [!]	Frenckell, Johan Christopher II	   1
impr. apud Joh. Laurentii Wallium, Reg. Univ. typogr.	Wall, Johan Larsson	   1
C. H. Nummelin		   1
[Geografiska föreningen]		   1
prändätty directeurildä, ja cuning:da kirjan präntäjäldä, Jac. Merckellildä	Merckell, Jacob	   1
gedruckt bey Königl. Antiquit. Archiv. Buchdr, Joh. Laur. Horrn	Horrn, Johan Laurentius I	   1
Agronominen Yhdistys		   1
Axel E. Lindgren		   1
Helsingin kaupungin kaasulaitos		   1
[Axelius Adolphus Laurell]		   1
Tolvanen		   1
impressit direct. & typogr. Reg. magn. duc. Finland. Jacob Merckell	Merckell, Jacob	   1
Suomen lutherilainen evankeliumiyhdistys		   1
prändätty Kuningallisen acad. kirjapräntäjän Johan Christopher Frenckellin lesken tykönä	Johan Christopher Frenckellin leski	   1
Kyläkirjaston toimitus		   1
Teknillinen aikakauslehti konemies		   1
F. Bohn		   1
A. Langen		   1
M. Knutzon		   1
impressum â Petro Hansonio, Acad. typ.	Hansson, Peter	   1
Sosialidemokratinen nuorisoliitto	Suomen sosialidemokratinen nuorisoliitto	   1
impressa  Johanne Winter	Winter, Johan	   1
impr. apud Johannem Laurentii Wallium, A. t.	Wall, Johan Larsson	   1
prändätty Kuning:sesa suomalaisesa präntisä	Carlbohm, Johan Arvid	   1
ex officin Philippi de Cro-i	Croy, Philippe de	   1
impr. apud Jo. Wall	Wall, Johan Larsson	   1
Burdach		   1
tryckt aff Johan Winter, kongl. bookt. vthi Stoor-furstendömet Finland	Winter, Johan	   1
Humanité nouvelle		   1
[Sosialidemokratinen puolue]		   1
Kirjailijaliitto		   1
Kalenteri		   1
J. W. Lillja ja kumpp.		   1
Dagens tidning		   1
af Ignatio Meurer, kongl. booktr.	Meurer, Ignatius	   1
Rozental' i ko		   1
H. Haapaniemi		   1
Frenckellska tryckeriab. Söderström & C:o, i distr.		   1
W. Lundström		   1
J. Honkanen		   1
tryckt hos Christian Ludw. Hjelt. På utgifvaren G. M. Järnefelts förlag	Hjelt, Christian Ludvig	   1
A. E. Sundberg		   1
Methuen		   1
K. Utriainen		   1
Uusi paperikauppa		   1
[Pyhäkouluyhdistys]		   1
tryckt i Stolpiska tryckeriet	Holmberg, Johan Christopher	   1
Johan Winter, winhiästi	Winter, Johan	   1
Finska Missionssällskapet	Suomen lähetysseura	   1
Elfström		   1
Leppänen		   1
Naisasialiitto Uniooni		   1
gedruckt bey J. C. Frenckell	Frenckell, Johan Christopher II	   1
Suomen työväensuojelus- ja sosialivakuutusyhdistys		   1
Matti Lindström		   1
[M. Hanemann]		   1
Juridiska studentfakulteten förlagsrörelse :;Akad. bokh., distr.		   1
[Asikkalan kunta]		   1
Turun suom. kp.		   1
[Sosialidemokratinen piiritoimikunta]		   1
[H. Wächter]		   1
Kalevan kirjapaino		   1
Suomen Sos. dem. puoluetoimikunta		   1
Minnesota Loyalty Lyceum, julkaisija		   1
Nordström		   1
Ammattilaisten kp.	Suomen satamatyön<<Author>>t	   1
[Alexander Carlenius]		   1
Postsparbanksstyrelsen		   1
Jakobstads tryckeri- och tidnings ab		   1
P. Nicolay		   1
Waseniuska bokhandeln i distr		   1
[Baltic-South Rangen ev. lut. seurakunta]	Baltic-South Rangen ev. lut. seurakunta	   1
trykt, hos direct. och Kongl. boktr. i stor-förstendömet Finland, Jacob Merckell	Merckell, Jacob	   1
Haminan kaupunki		   1
Tietosanakirja-oy		   1
Cedervaller :;Clouberg		   1
The Finnish Press Co.		   1
Imperatorskìj senat'	Suomi 	   1
excudit Johannes Brendeken, Acad, typograph.	Brendeken, Johann	   1
[Finland steamship company]		   1
Sentraali-kirjapaino		   1
C. A. Reitzel		   1
Työväen osuuskp.		   1
Kalenteri o.y.		   1
Koiviston Eläinsuojelusyhdistys		   1
Föreningen för bekämpandet av tuberkulosen		   1
'Kotka'		   1
af Joh. H. Werner. Kongl. Boktr.	Werner, Johan Henric	   1
A. F. Tanner		   1
Yhteiskunnallinen keskusliitto ja keskustoimisto		   1
[tryckt uti Kongl. Tryckeriet]	Momma, Peter	   1
typis. Direct. Laur. Salvii.	Salvius, Lars	   1
Deutscher Verein in Tammerfors		   1
Uusi kansan kirjapaino		   1
Åbo Tidning'in kirjapaino-osakeyhtiö		   1
Kansanwalistus-seura		   1
[Kymmene Aktiebolag]		   1
Kansainvälinen kirja- ja lähetys-yhdistys		   1
Kokkolan uutisten oy		   1
[författaren]		   1
prändätty, Johan Winterildä cuningl. booktr. suures ruhtinan maasa Suomes	Winter, Johan	   1
Suom.-amer. kustannusyhtiö		   1
Päivälehden K. Y.		   1
Turistföreningen i Finland		   1
[Antti Mäkinen]		   1
excudit Johannes Winter	Winter, Johan	   1
[Finska Missionssällskapet]		   1
Karjalan Kirjakauppa ja Kust.		   1
typis Georgii Hantschenii	Hantsch, Georg	   1
Agrikultur-ekonomiska försöksanstalten i Finland, utg.		   1
plänta tåf ladinskä å sweänskä boktryttjarn Anders Biörkman	Björckman, Anders	   1
Kotimaisen teollisuuden edistämiskomitea		   1
Amundi Lauritzan Poika		   1
Keis. Tieto-akademian kirjaräntissä		   1
tryckt uti kongl. booktr. hoos sal. Wankifs änckia	Wankijffin leski	   1
J. F. Olàn'in kirjakauppa		   1
Valkonauhan toimisto		   1
Pihl		   1
excudit Joh. Winter, Reg. typ.	Winter, Johan	   1
excusa â Petro Hansonio, Acad. typ.	Hansson, Peter	   1
excudebat Zeipel et Palmblad Reg. Acad. typographi	Zeipel och Palmblad	   1
ex officinâ Johannis Janssonii, regii typographi	Janssonius, Johan I	   1
Bergström		   1
[Ulvilan kunta]		   1
excud. R. Acad. typ. Joh. Kiämpe	Kämpe, Johan	   1
Direktionen för Runebergs hem		   1
prändätty Cuningallisesa suomalaisesa präntisä	Carlbohm, Johan Arvid	   1
[Augustus Lindfors]		   1
[Käsiteollisuuden harjoittajat]		   1
Wennberg ja K.		   1
Akademiska bokhandeln i distr		   1
tryckt af Joh [sic] Kiämpe Kongl. acad. boktr.	Kämpe, Johan	   1
präntätty Georg Wilhelm Londicerildä. Prändätyn exemplarin jälkeen	Londicer, Georg Wilhelm	   1
Stoll & Bader		   1
Heinonen		   1
Helsingin sentraali-kirjapaino		   1
Finska Evangeliska-sällskapet	Suomen evankelinen seura	   1
excusa à Johanne Brendeken, Acad. typographo	Brendeken, Johann	   1
Ivar Haggström		   1
[Waseniuska bokhandeln]		   1
Matti Helenius		   1
F. Österlund		   1
aff Peter Hanson	Hansson, Peter	   1
Hantverks- och Fabriksföreningen		   1
Tidsfrågor		   1
Siirtolaisen kp		   1
by J. van Schoonhoven en comp. en G. van den Brink Janz. [Gedrukkt ter drukkerye van Dirk Kemink, Boekdrukker in de Schoute-Steeg t'Utrecht]	Kemink, Dirk	   1
apud viduam & haeredes Joannis Elsevirii, Academiae typograph.	Elzevier, Johannes Erven	   1
Ej i bokhandeln		   1
excusa â Petro Hansonio. Acad. typ.	Hansson, Peter	   1
Oulun uusi kp.		   1
Chiswick Press		   1
Helsingfors stad	Helsingin kaupunki	   1
Kotkan työväenyhdistys		   1
Joensuun kirjapaino-osakeyhtiö		   1
G. W. Edlundin kirjak.		   1
Auran uusi yhtiö		   1
Joh. Kiämpildä Kuning. acad. kirjan-pränt.	Kämpe, Johan	   1
J. F. Olàn		   1
Historiska Samfundet		   1
Kajaanin sanomalehti- ja kirjapaino		   1
tryckt hos direct. och kongl. boktr. i stor-förstendömet Finnland Jacob Merckell	Merckell, Jacob	   1
typis Selovianis	van Selow, Peter	   1
[Carl Stolpe]	Stolpe, Carl	   1
Maanviljelystaloudellinen koelaitos		   1
Harrison & Sons		   1
aff Nicol. Wankijff, kongl. booktr.	Wankijff, Nils	   1
t-vo I. D. Sytina		   1
Tipografìâ Imperatorskoj rossìjskoj akademìi		   1
Izdatel'stvo O. N. Popovoj		   1
impressa â Petro Hansonio A. t.	Hansson, Peter	   1
K. A. Wickstedt		   1
[typis Abrah. Habereger, Ac. Car. typ.]	Haberegger, Abraham	   1
Raision Pitäjän, Naantalin Kaupungin sekä Naantalin Maaseurakunnan Eläinsuojelusyhtiö		   1
Mäntän Naisyhdistys		   1
tryckt af Johan Kiämpe Kongl. acad. boktr.	Kämpe, Johan	   1
Pyh. Hallitsevainen Synoodi		   1
Komissìâ po zavědyvanìû kapitalom' im. gr. S. A. Stroganova		   1
Grönroos		   1
excudebat Johannes Winter, reg. typogr.	Winter, Johan	   1
Finska vetenskaps-societeten		   1
[Jyväskylän Suomen kirjallisseura]		   1
excusum à Johannf [sic] Winter, reg. typogr.	Winter, Johan	   1
af Olof Olofzson Enaeo	Enaeus, Olof Olofsson	   1
Uudenkaupungin kp.-osakeyhtiö		   1
SKS		   1
Suomen leipurityöntekijäin liittotoimikunta		   1
Kristillinen kustannustoimisto		   1
Sotaväen päällikköhallitus		   1
impressit direct. & typogr. reg. magn. duc. Finland. Jaccob Merckell	Merckell, Jacob	   1
Emil Lundell		   1
[Johan Höjer]	Höjer, Johan	   1
typis Frenckelliansi	Frenckell, Johan Christopher II	   1
sumptibus Ioannis Ianssonii		   1
Luth. Evang. fören.		   1
Majlund ja Lyytinen		   1
Pohjanmaan työväen osuuskirjapaino		   1
typis Nicolai Kilii, Acad. typogr.	Keil, Nikolaus	   1
Finlands Svenska Arbetareförbund		   1
Lifförsäkringsbolaget Suomi		   1
Henkivakuutusyhtiö Fennia	Fennia, vakuutusosakeyhtiö	   1
excusa â Petro Hanson Acad. typogr.	Hansson, Peter	   1
Wickstrand'in kirjapaino		   1
excud. Joh. Kämpe, Reg. Ac. typ.	Kämpe, Johan	   1
Statsrådets publikationsförråd		   1
Helsingin suomalainen kirjakauppa		   1
tryckt uti det Kongl. tryckeriet, af F. Phil. Paulssen	Henric Christopher Merckellin leski	   1
Merimieskoulu [jakaja]		   1
Torpparien keskustoimikunta		   1
William Heinemann		   1
Frenckell :;Wilén		   1
Hufvudstadsbladi'in kirjapaino		   1
Liittotoimikunta		   1
prändätty Henr. C. Merckellildä, cuning. kirj. präntäjäldä	Merckell, Henric Christopher	   1
Finska Mosskulturföreningen		   1
Söderström & co		   1
tryckt hos sal [!] direct. J. H. Werners enkia	Johan Henric Werners encka	   1
typis Laurentii Wallii	Wall, Lars Hansson	   1
excusae â Petro Hansonio, Acad. typographo & nunc hoc titulo vulgatae per Joh. Waldium Hans. successorem	Wall, Johan Larsson	   1
Volmar Schildt		   1
Viipurin nuorisoseurat		   1
tryckt hos C. A. Londicer	Londicer, Carl Anton	   1
J. Looström & Komp.		   1
[C. A. Londicer]		   1
[H. Curio]	Curio, Henric	   1
Eläintenystävät		   1
[Finlands Allmänna Slöjdförenings yrkesskola]		   1
K. E. Holm :;J. Karsten		   1
impress. direct. & typogr. reg. magn. duc. Finland, Jacob Merckell	Merckell, Jacob	   1
Kukkonen		   1
J. Merckell wainajan pränti	Carlbohm, Arvid	   1
P. I. Turkkinen		   1
Tuberkulosinvastustamisyhdistys		   1
E. G. Palmén		   1
S. Dahlström		   1
[prändätty Cuningallisesa suomalaisesa prändisä]	Carlbohm, Johan Arvid	   1
Cowie		   1
Agitatsionivaliokunta		   1
prändätty Frenckellin kirjan-prändisä	Frenckell, Johan Christopher I	   1
Schuster & Loeffler		   1
[prändätty Georg Wilh. Londicerildä, Turusa prändättun examplarin jälkeen]	Londicer, Georg Wilhelm	   1
typis & sumptibus Ignatii Meureri	Meurer, Ignatius	   1
tryckt hos Johanna Cederwaller & son	Johanna Cederwaller ja poika	   1
Voenno-Topografičeskago Upravleniâ General'nago Štaba		   1
Mercators förlag		   1
'Vapaa ajatus' förlag		   1
Osuuskunta Sanoma		   1
tryckt hos directeur C. F. Berling		   1
Författarens förlag		   1
excusa apud viduam Hanssonii, Acad. typogr.	Peter Hanssons enckia	   1
Wiborgs lokalafdelning af Wiborgs läns folkhögskolesällskap		   1
Kotikasvatusyhdistys		   1
[Boëtius Hagen]	Hagen, Boëtius	   1
Sandberg		   1
sumptibus authoris recusa â Johanne Winter, typ. regio	Winter, Johan	   1
Siirtolainen		   1
tryckt hos Carl Stolpe. För andras räkning	Stolpe, Carl	   1
A. Janssen		   1
Matti Roiha		   1
Suomen tie- ja vesirakennustyöläisten liitto		   1
tryckt i Bibel-sällskapets boktryckeri	Pipliaseuran kirjapaino	   1
bey Johann Rudolph Cröckers seel. Wittwe		   1
Primula		   1
pränd. directeurildä ja cuning:da kirjan-präntäjäldä suuresa-ruhtinan-maasa Suomesa, Jacob Mercellildä [!]	Merckell, Jacob	   1
Suomen viikkolehti		   1
tryckt hos And: Biörckman, Kongl: acad: bokt.	Björckman, Anders	   1
Suomen Luteerilainen evankeliumi-yhdistys		   1
Svenska Kvinnoförbundet		   1
[Suomalaisen Kirjallisuuden Seura]	Suomalaisen Kirjallisuuden Seura	   1
Skandinaviska tandläkare föreningen		   1
Vasenius		   1
Teosofinen Kirjakauppa		   1
[Pietarsaaren työväen osuuskauppa]		   1
Buchdruckerei Carl Zwiener		   1
Aikain Vartija		   1
F. A. Ottelin		   1
Helsingin Eestiläinen Hyväntekeväisyys Yhdistys		   1
Viipurin työväen sanomalehti-osuuskunta		   1
Nyländska jaktklubben		   1
Waseniuska Bokhandeln i distr.	Waseniuska Bokhandeln	   1
Th. Clayhills		   1
prändätty directeurildä ja cuning:lda, nijn myös Tutun academian kirjan-präntäjäldä Jacob Merckellildä	Merckell, Jacob	   1
Työläisnaisen osuuskunta		   1
[hos Londicers änka]	Londicerin leski	   1
Sortavalan uusi kirjapaino		   1
tryckt hoos Ioh. G. Eberdt	Eberdt, Johan Georg	   1
imprim. direct: reg. & Acad. Aboëns. typogr. Jacob Merckell	Merckell, Jacob	   1
O. Wennberg ja K.		   1
Waseniuska bokhandel, distr.		   1
[Wasa-Posten]		   1
Eemil Forsgren		   1
Duodecim seura		   1
[Finska Statsjärnvägarnes ekonomi]		   1
tryckt af Petro Hansonio, Acad. typogr.	Hansson, Peter	   1
[Johannes Gustavus Frosterus]		   1
Kastegren		   1
[s.n.]	Suomen spiritualistinen seura	   1
Familj-journalens boktryckeri-aktiebolag		   1
af Petro Hansonio, Acad. typ.	Hansson, Peter	   1
tryckt uti Kongl. antiq. archiv. boktryckeriet, hos sal. Joh. L. Horrns enkia, af Carl Johansson Röpke	Johan Laurentius Horrns enkia	   1
K. E: Holm		   1
prändättyt J. C. Frenckelildä	Frenckell, Johan Christopher II	   1
Severin Falkman		   1
ex typographaeo Tobiae Steinmanni	Steinmann, Tobias	   1
[per Ignatium Meurerum]	Meurer, Ignatius	   1
Uoti ja Grönroos		   1
Söderström & C:o, i distr.		   1
excusa  Johanne Waldio, Reg. Univ. Ab. typogr.	Wall, Johan Larsson	   1
excudebat Petrus Wald, Acad. typog.	Wald, Peder Eriksson	   1
tryckt hos Kongl. Acad. boktryckaren Joh. Christopher Frenckell		   1
[J.C. Frenckell]	Frenckell, Johan Christopher II	   1
tryckt, hos directeuren och kongl. boktr. i stor-förstendömet Finland, Jacob Merckell	Merckell, Jacob	   1
excusa Johanne Waldio, Acad. typogr.	Wald, Peder Eriksson	   1
Suomen suoviljelysyhdistys		   1
Lainopillinen ylioppilastiedekunta		   1
impr. apud Jo. Laur. Wall	Wall, Johan Larsson	   1
P. Widerholmin perill.		   1
[Lindeberg]		   1
litteris director. Johan. Edman	Edman, Johan	   1
[s.n.] en		   1
Landtbruksstyrelsens landtbruksekonomiska afdelning		   1
Meždunarodnoe traktatnoe obŝestvo		   1
ex officina Elzeviriana	Elzevier, Abraham ja Bonaventura	   1
Edlundska bokhandel i distr		   1
G. Roneliuksen kirjakauppa		   1
praelo Werneriano	Werner, Johan Henric	   1
The Pilgram Press		   1
uti Kongl. boktryckeriet hos Joh. Hinr. Werner	Werner, Johan Henric	   1
Société finlandaise d'archéologie		   1
Göteborgs Handels-Tidnings Aktiebolag		   1
Suomen karjanjalostusyhdistys		   1
tryckt hos C. F. Marquard	Marquard, Carl Fredric	   1
Sosialistin kirjapaino osuusk.		   1
aff Peter van Selow	van Selow, Peter	   1
impressit direct. & typogr. reg. mag. duc. Finland. Jacob Merckell.	Merckell, Jacob	   1
Gust. Rylander		   1
excud. Joh. Kiämpe, Reg. Acad. typ.	Kämpe, Johan	   1
C. J. Wikberg		   1
tryckt hos Johan Christopher Frenckell	Frenckell, Johan Christopher II	   1
F. Liewendal		   1
Vilho Leikas & Co.		   1
Weilin		   1
Sortavalan kirjapaino		   1
prändätty Kuningalisesa suomalaisesa prändisä	Carlbohm, Arvid	   1
Rauman kaupunki		   1
Suomalaisen Kirjallisuuden Seura :;Uusi Suometar		   1
excud. reg. Acad. typ. Joh. Kiämpe	Kämpe, Johan	   1
Brandförsäkringsaktiebolaget Fennia		   1
tryckt hos Johan Edman, Kongl. Acad. boktr.	Edman, Johan	   1
Lutherska evangeliföreningens i Finland förlag		   1
V. Petterson & C:os tryckeriaktiebolag, distr.		   1
Kauppa-asioimisto Merkur		   1
Hämeenlinnan uusi kp.		   1
[s.n.]	Carlbohm, Arvid	   1
[Författare]		   1
Tullihallitus		   1
Roneliuksen kirjakauppa		   1
impr: apud Johan: Laurenti Wallium, A. t.	Wall, Johan Larsson	   1
A. Twietmeyer		   1
exc. J. Kiämpe Reg. Ac. typ.	Kämpe, Johan	   1
A. E. Roni		   1
[Johan Walls änka]	Johan Wallin leski	   1
Svenska Nykterhetsförlaget		   1
typis Anundianis	Helsing, Anund Olofsson	   1
präntätty Kuningallisesa suomalaisesa präntisä, Johan A. Carlbohmilda	Carlbohm, Johan Arvid	   1
Nagu Lantmannagille		   1
Vanamo		   1
tryckt af Johann Billingsley	Billingsley, Johan	   1
Hämeen Kustannustoimisto		   1
Nykterhetens vänner	Raittiuden ystävät	   1
[Svenska fruntimmersskolan i Wiborg]		   1
[Königl. Druckerei]	Momma, Peter	   1
Glavnoe Gidrografičeskoe Upravlenìe Morskogo Ministerstva		   1
[J. Merckell?]	Merckell, Jacob	   1
Kaakkois-Karjalan Kirjapaino		   1
kirjoittaja		   1
J. C. Frenckellin kirjan-prändisä	Frenckell, Johan Christopher II	   1
[Kymmene Interimsflottningsförening]		   1
Itä-Suomen karjanjalostusyhdistys		   1
[J. W. Lillja ja kumpp.]		   1
[viduae Johan Höjeri]	Johan Höjers encka	   1
A. Manninen ja Fr. Ahlqvist		   1
Viipurin Työväen sanomal. ja kp. osuuskunta		   1
E. Wahlstein'in		   1
[Ypäjän kirkonkylän osuuskauppa]		   1
[G. W. Edlund]		   1
[Alexanders-universitet]		   1
Otto andersin		   1
prändätty directeurildä ja cuningalliselda kirjan-präntäjäldä suuresa-ruhtinan-maasa Suuomesa, Jacob Merckellildä	Merckell, Jacob	   1
aff Euchario Lauringer	Lauringer, Eucharius	   1
[Finska kyrkohistoriska samfundet]		   1
[Kivennavan osuuskauppa]		   1
R. Friedländer & Sohn in Komm		   1
[J. Höjer]	Höjer, Johan	   1
Sos.-dem. vaalipiiritoimikunta	Hämeenläänin eteläisen vaalipiirin sosialidemokraattinen piirijärjestö	   1
Kustannusliike Aura o.y.		   1
Tampereen kustannustoimisto		   1
sumtu Joh. Casp. Meyeri bibliop. Lips.	Meyer, Johann Caspar	   1
Lahden kansanopisto		   1
