Name	Count
Juho Aukusti	1
Juho Kaarle	1
Juho Reinhold	1
Justinus Henriksson Von	1
Just Wright	1
Jutte	1
Kaarl	1
Kaarle Abel	1
Kaarle Reinhold	1
Kaarle V	1
Kaarle Viktor	1
Kaarle Yrjö Vilho	1
Kaarlo Aatto Ilmari	1
Kaarlo Juho Vihtori	1
Kaarlo K	1
Kaarlo Oskar	1
Kaarlo Rudolf	1
Kaarlo Väinö	1
Kaarlo Yrjö	1
Kaarola	1
Kaimas Oskari	1
Kaino W	1
Kalervo K	1
Kanzo	1
Karl-erik	1
Karoliina	1
Kaudsites	1
K. Aug. R	1
Kauno Edvard	1
K. Edv	1
K. Eliel	1
K. F. J	1
K. G. E	1
K. Je	1
Kjeld Nicolai Gotthard	1
K. J. L	1
Klarry	1
Klas Kristian	1
Klas Pontus	1
Klaudie	1
K. O. L	1
Konstu	1
K. P	1
Kr	1
Kreivi	1
Kristaps	1
K. R. Von	1
K. Uno	1
Kustaa Bernhard	1
Kyllikki	1
Lage	1
Lahja Hyvä	1
Lambertus Petri	1
Lampertus	1
L. Annæus	1
Lassar	1
Laurentius Andreas	1
Laurentius Brynolphi	1
Laurentius Henrici	1
Laurentius Laurentii	1
Laurentius Matthiae	1
Laurentius Nicolai	1
Laurentius Zachariae	1
Laurids	1
L. Baillie	1
L. De	1
Lempi	1
Léonard Sylvain Jules	1
Lessen	1
L. G	1
Lilius	1
Line	1
Lis-marie	1
L. K	1
Lolo	1
Lotten	1
Louis-lucien	1
L. P	1
Ludvig Amatus	1
Ludvig De	1
Ludvig Kr	1
Ludvig Teodor	1
L. U. F	1
L. Von	1
Lyder	1
Mag	1
Magn	1
Malakias	1
Mårten Gabriel Leijonsköld	1
Mårten Knutsson	1
Martti V	1
Mathaeus	1
Mathurin	1
Matteran	1
Matthäus	1
Matts	1
Matts Mattsson	1
M. Auguste	1
Maurits	1
M. A. W	1
M. D	1
M. I	1
Michaël Samuelis	1
Milja	1
M. K	1
M:me Ferdinand	1
Modest	1
Modest Von	1
Móricz	1
M. Pearson	1
M. S	1
Mund	1
M. W	1
Nadeshda Andrejevna	1
N. D	1
N. E	1
Neiti	1
N. F	1
N. H	1
Nicol. Freder	1
Niilo Ferdinand	1
Nikitina	1
Nordahl	1
N. Von	1
ö	1
O. A. J	1
O. C	1
Odert Johan	1
O. Eneroth	1
Oiva	1
Ol	1
Olaug Marie	1
Olaus Nicolai	1
Olaus Petri	1
Olaus Zachariae	1
Olavi	1
Olavi H	1
Olavus Adamsson	1
Olavus Andreae	1
Oliwer	1
Olympe	1
Onni E	1
Onni W	1
O. R	1
O. R. Von	1
Osw	1
O. Teod	1
øvre Richter	1
P. A. De	1
Páltól	1
Paul-eric	1
Pavali	1
Pavo	1
Pehr Eberhard	1
Pehr Johan Harald Thorsten	1
Pelle	1
Perttu	1
Petersen Georg	1
P. F	1
P. G	1
Philippus Matthiae	1
Pi	1
Pierre-charles	1
P. N	1
P. R	1
Prosper-olivier	1
P. S	1
P. U	1
Rabbe	1
Raf	1
R. C	1
R. D	1
R. E	1
Reguel	1
Reijo	1
R. F	1
R. F. V	1
R. G	1
Richardus Gjedde	1
Richardus Richardi	1
Richert Gerhard Halfred Von	1
Riikka	1
R. O	1
Roopert	1
R. P	1
R. P. Augustin	1
R. R	1
R. V	1
Sakarias	1
Sampo	1
Samppa	1
Sámuel	1
Sanfrid	1
Sauli	1
S. B	1
S. D	1
Sébastien	1
Sergej	1
Siegbjörn	1
Sigfrid Oskar Immanuel	1
Sigfridus	1
Sigfridus Svenonis	1
Sixten	1
S. Ja	1
S. K	1
Sophus Andreas	1
Stephanus Johannes Paulus  Paul	1
Stephanus N	1
Sulo M	1
Sulpicius	1
Svaami	1
Svante Christersson	1
Svenning	1
Sveno Gislonis	1
Sveno Johannis	1
Sveno Jonae	1
Sveno Magni	1
Sveno Olai	1
Sveno Trottonis	1
Sverker	1
S. Von	1
Synnöve	1
Tahwo	1
Taneli	1
Tauno	1
T. A. Von	1
Teemu	1
Th. Augustine	1
Theobald	1
Theodorus	1
Théophile	1
T. Hj	1
Thore	1
Thorgeir	1
Thos	1
T. I	1
T. O	1
Toimi Armas	1
Torb	1
Torkel	1
T. R	1
Traiano	1
Troels	1
Tuomas Alexander	1
Tuomas Antinpoika	1
Ukko	1
Uno Johannis	1
Uno Otto	1
Väinö A	1
Väinö Kauno	1
Väinö V	1
Valde	1
Valérie De	1
Valerius	1
Valter H	1
Vasilij	1
V. D	1
V. E. E	1
Veit	1
Veli	1
Venceslaus	1
V.i	1
Vidar	1
Vieno Jaakko	1
Vilhelm August Detlof Von	1
