original	polished	Count
46,7 x 41,5 cm, lehti 51,4 x 44 cm.	46,7 x 41,5 cm, plate 51,4 x 44 cm.	1
42,2 x 32,3 cm, lehti 45,5 x 35,3 cm.	42,2 x 32,3 cm, plate 45,5 x 35,3 cm.	1
40,3 x 33,2 cm, lehti 48,7 x 40,3 cm.	40,3 x 33,2 cm, plate 48,7 x 40,3 cm.	1
39,5 x 123,5 cm, lehti 44 x 126,5 cm.	39,5 x 123,5 cm, plate 44 x 126,5 cm.	1
38,2 x 105,3 cm, lehti 41 x 108 cm.	38,2 x 105,3 cm, plate 41 x 108 cm.	1
38,2 x 107,5 cm, lehti 41 x 109,5 cm.	38,2 x 107,5 cm, plate 41 x 109,5 cm.	1
36 x 26,2 cm, lehti 43 x 34,2 cm.	36 x 26,2 cm, plate 43 x 34,2 cm.	1
20,3 x 37,5 cm, lehti 24,5 x 44 cm.	20,3 x 37,5 cm, plate 24,5 x 44 cm.	1
17,5 x 24,5 cm, lehti 22,5 x 32,5 cm.	17,5 x 24,5 cm, plate 22,5 x 32,5 cm.	1
38,5 x 53 cm, lehti 42 x 55 cm.	38,5 x 53 cm, plate 42 x 55 cm.	1
30 x 37,5 cm, lehti 37 x 45 cm.	30 x 37,5 cm, plate 37 x 45 cm.	1
39,4 x 29,8 cm, lehti 46 x 37 cm.	39,4 x 29,8 cm, plate 46 x 37 cm.	1
38 x 33,5 cm, lehti 42 x 37 cm.	38 x 33,5 cm, plate 42 x 37 cm.	1
32 x 33,6 cm, lehti 37 x 35 cm.	32 x 33,6 cm, plate 37 x 35 cm.	1
66,3 x 54,6 cm, lehti 73 x 61 cm.	66,3 x 54,6 cm, plate 73 x 61 cm.	1
66,2 x 54,5 cm, lehti 72 x 60 cm.	66,2 x 54,5 cm, plate 72 x 60 cm.	1
100,8 x 68,4 cm, lehti 108 x 76 cm.	100,8 x 68,4 cm, plate 108 x 76 cm.	1
101 x 68 cm, lehti 112 x 74 cm.	101 x 68 cm, plate 112 x 74 cm.	1
40,4 x 41,3 cm, lehti 49 x 50 cm.	40,4 x 41,3 cm, plate 49 x 50 cm.	1
16,6 x 23,4 cm, lehti 21 x 29 cm.	16,6 x 23,4 cm, plate 21 x 29 cm.	1
26,8 x 24,2 cm, lehti 35 x 29 cm.	26,8 x 24,2 cm, plate 35 x 29 cm.	1
37,9 x 42,6 cm, lehti 41 x 45 cm.	37,9 x 42,6 cm, plate 41 x 45 cm.	1
37,7 x 42,9 cm, lehti 41 x 46 cm.	37,7 x 42,9 cm, plate 41 x 46 cm.	1
37,8 x 42,9 cm, lehti 41 x 46 cm.	37,8 x 42,9 cm, plate 41 x 46 cm.	1
37,8 x 42,1 cm, lehti 41 x 45 cm.	37,8 x 42,1 cm, plate 41 x 45 cm.	1
40,3 x 56,8 cm, lehti 71,5  x 53 cm.	40,3 x 56,8 cm, plate 71,5  x 53 cm.	1
37,9 x 42,7 cm, lehti 43 x 54 cm.	37,9 x 42,7 cm, plate 43 x 54 cm.	1
37,9 x 42,4 cm, lehti 44 x 50 cm.	37,9 x 42,4 cm, plate 44 x 50 cm.	1
37,6 x 42,9 cm, lehti 44 x 50 cm.	37,6 x 42,9 cm, plate 44 x 50 cm.	1
37,5 x 42,9 cm, lehti 44 x 50 cm.	37,5 x 42,9 cm, plate 44 x 50 cm.	1
37,8 x 42,1 cm, lehti 43 x 55 cm.	37,8 x 42,1 cm, plate 43 x 55 cm.	1
37,9 x 42,6 cm, lehti 43 x 54 cm.	37,9 x 42,6 cm, plate 43 x 54 cm.	1
37,9 x 42,7 cm, lehti 43 x 55 cm.	37,9 x 42,7 cm, plate 43 x 55 cm.	1
37,8 x 42,5 cm, lehti 43 x 54 cm.	37,8 x 42,5 cm, plate 43 x 54 cm.	1
37,8 x 42,6 cm, lehti 43 x 54 cm.	37,8 x 42,6 cm, plate 43 x 54 cm.	1
37,9 x 42,5 cm, lehti 43 x 54 cm.	37,9 x 42,5 cm, plate 43 x 54 cm.	1
37,7 x 42,9 cm, lehti 44 x 50 cm.	37,7 x 42,9 cm, plate 44 x 50 cm.	1
37,5 x 42,8 cm, lehti 45 x 49 cm.	37,5 x 42,8 cm, plate 45 x 49 cm.	1
37,7 x 42,9 cm, lehti 43 x 49 cm.	37,7 x 42,9 cm, plate 43 x 49 cm.	1
37,4 x 42,8 cm, lehti 43 x 49 cm.	37,4 x 42,8 cm, plate 43 x 49 cm.	1
37,5 x 42,7 cm, lehti 44 x 49 cm.	37,5 x 42,7 cm, plate 44 x 49 cm.	1
37,6 x 42,8 cm, lehti 43 x 50 cm.	37,6 x 42,8 cm, plate 43 x 50 cm.	1
37,8 x 42,7 cm, lehti 43 x 50 cm.	37,8 x 42,7 cm, plate 43 x 50 cm.	1
37,8 x 42,8 cm, lehti 45 x 50 cm.	37,8 x 42,8 cm, plate 45 x 50 cm.	1
37,8 x 42,8 cm, lehti 42 x 49 cm.	37,8 x 42,8 cm, plate 42 x 49 cm.	1
37,7 x 42,8 cm, lehti 43 x 49 cm.	37,7 x 42,8 cm, plate 43 x 49 cm.	1
37,6 x 42,8 cm, lehti 43 x 49 cm.	37,6 x 42,8 cm, plate 43 x 49 cm.	1
37,1 x 42,6 cm, lehti 44 x 49 cm.	37,1 x 42,6 cm, plate 44 x 49 cm.	1
37,7 x 42,5 cm, lehti 43 x 49 cm.	37,7 x 42,5 cm, plate 43 x 49 cm.	1
37,7 x 42,7 cm, lehti 43 x 49 cm.	37,7 x 42,7 cm, plate 43 x 49 cm.	1
37,7 x 42,7 cm, lehti 44 x 50 cm.	37,7 x 42,7 cm, plate 44 x 50 cm.	1
37,5 x 42,8 cm, lehti 43 x 48 cm.	37,5 x 42,8 cm, plate 43 x 48 cm.	1
37,8 x 42,8 cm, lehti 43 x 49 cm.	37,8 x 42,8 cm, plate 43 x 49 cm.	1
37,8 x 42,8 cm, lehti 44 x 49 cm.	37,8 x 42,8 cm, plate 44 x 49 cm.	1
37,3 x 42,7 cm, lehti 42 x 48 cm.	37,3 x 42,7 cm, plate 42 x 48 cm.	1
37,5 x 42,7 cm, lehti 43 x 48 cm.	37,5 x 42,7 cm, plate 43 x 48 cm.	1
37,5 x 42,7 cm, lehti 43 x 49 cm.	37,5 x 42,7 cm, plate 43 x 49 cm.	1
37,6 x 42,7 cm, lehti 45 x 50 cm.	37,6 x 42,7 cm, plate 45 x 50 cm.	1
37,6 x 42,7 cm, lehti 41 x 46 cm.	37,6 x 42,7 cm, plate 41 x 46 cm.	1
37,5 x 42,7 cm, lehti 40 x 45 cm.	37,5 x 42,7 cm, plate 40 x 45 cm.	1
37,8 x 43 cm, lehti 43 x 48,3 cm.	37,8 x 43 cm, plate 43 x 48,3 cm.	1
53,1 x 44,5 cm, lehti 63 x 51,5 cm.	53,1 x 44,5 cm, plate 63 x 51,5 cm.	1
23 x 31,3 cm, lehti 25 x 33,6 cm.	23 x 31,3 cm, plate 25 x 33,6 cm.	1
26,5 x 33,5 cm, lehti 30,3 x 35,8 cm.	26,5 x 33,5 cm, plate 30,3 x 35,8 cm.	1
21 x 16,8 cm, lehti 22 x 17,6 cm.	21 x 16,8 cm, plate 22 x 17,6 cm.	1
41,5 x 33 cm, lehti 45,8 x 37 cm.	41,5 x 33 cm, plate 45,8 x 37 cm.	1
106 x 76 cm, lehti 113 x 81 cm.	106 x 76 cm, plate 113 x 81 cm.	1
106 x 75,5 cm, lehti 112 x 78 cm.	106 x 75,5 cm, plate 112 x 78 cm.	1
46,7 x 41,5 cm, lehti 51,3 x 43,5 cm.	46,7 x 41,5 cm, plate 51,3 x 43,5 cm.	1
38,5 x 37,3 cm, lehti 44 x 39,3 cm.	38,5 x 37,3 cm, plate 44 x 39,3 cm.	1
17,3 x 22,9 cm, lehti 22,2 x 26 cm.	17,3 x 22,9 cm, plate 22,2 x 26 cm.	1
28,3 x 33,3 cm, lehti 33 x 36,5 cm.	28,3 x 33,3 cm, plate 33 x 36,5 cm.	1
55,3 x 43,4 cm, lehti 68 x 50,5 cm.	55,3 x 43,4 cm, plate 68 x 50,5 cm.	1
60,5 x 86,2 cm, lehti 67 x 92 cm.	60,5 x 86,2 cm, plate 67 x 92 cm.	1
24,9 x 36,9 cm, 36,9 x 25 cm, lehti 45 x 63 cm.	24,9 x 36,9 cm, 36,9 x 25 cm, plate 45 x 63 cm.	1
54,5 x 68,5 cm, lehti 63,3 x 75,8 cm.	54,5 x 68,5 cm, plate 63,3 x 75,8 cm.	1
63,8 x 106,9 cm, lehti 71,7 x 112,7 cm.	63,8 x 106,9 cm, plate 71,7 x 112,7 cm.	1
32,9 x 43,3 cm, lehti 39,5 x 51,5 cm.	32,9 x 43,3 cm, plate 39,5 x 51,5 cm.	1
35,3 x 42,3 cm, lehti 40,2 x 50,6 cm.	35,3 x 42,3 cm, plate 40,2 x 50,6 cm.	1
50,6 x 71 cm, lehti 59,5 x 80 cm.	50,6 x 71 cm, plate 59,5 x 80 cm.	1
50,8 x 71,3 cm, lehti 59,6 x 79,6 cm.	50,8 x 71,3 cm, plate 59,6 x 79,6 cm.	1
51 x 71,5 cm, lehti 59,5 x 80 cm.	51 x 71,5 cm, plate 59,5 x 80 cm.	1
50,9 x 71,4 cm, lehti 59,5 x 80 cm.	50,9 x 71,4 cm, plate 59,5 x 80 cm.	1
47,1 x 62,7 cm, lehti 54,8 x 72,8 cm.	47,1 x 62,7 cm, plate 54,8 x 72,8 cm.	1
50,5 x 71,2 cm, lehti 59,7 x 79,5 cm.	50,5 x 71,2 cm, plate 59,7 x 79,5 cm.	1
50,8 x 71 cm, lehti 59,7 x 79,7 cm.	50,8 x 71 cm, plate 59,7 x 79,7 cm.	1
50,8 x 71 cm, lehti 59,5 x 80 cm.	50,8 x 71 cm, plate 59,5 x 80 cm.	1
50,5 x 71,4 cm, lehti 59,7 x 79,8 cm.	50,5 x 71,4 cm, plate 59,7 x 79,8 cm.	1
47 x 68 cm, taitettuna 25 x 15 cm.	47 x 68 cm, folded 25 x 15 cm.	1
17,2 x 10,7 cm, lehti 23 x 16 cm.	17,2 x 10,7 cm, plate 23 x 16 cm.	1
42 x 52,5 cm, lehti 46 x 57 cm.	42 x 52,5 cm, plate 46 x 57 cm.	1
16,7 x 10,6 cm, lehti 23 x 16 cm.	16,7 x 10,6 cm, plate 23 x 16 cm.	1
37,3 x 19 cm, lehti 47 x 25 cm.	37,3 x 19 cm, plate 47 x 25 cm.	1
lehti 66 x 76  cm.	plate 66 x 76  cm.	1
68,2 x 96,5 cm, 69,2 x 96,5 cm, lehti 76 x 102 cm.	68,2 x 96,5 cm, 69,2 x 96,5 cm, plate 76 x 102 cm.	1
57,5 x 97,6 cm, 53,5 x 97,6 cm, lehti 76 x 107 cm.	57,5 x 97,6 cm, 53,5 x 97,6 cm, plate 76 x 107 cm.	1
68,4 x 93 cm, 67 x 93 cm, lehti 76 x 101 cm.	68,4 x 93 cm, 67 x 93 cm, plate 76 x 101 cm.	1
52 x 94,5 cm, 48,6 x 94,7 cm, lehti 64 x 103 cm.	52 x 94,5 cm, 48,6 x 94,7 cm, plate 64 x 103 cm.	1
88,7 x 68,5 cm, lehti 103 x 76 cm.	88,7 x 68,5 cm, plate 103 x 76 cm.	1
55 x 79,5   cm, lehti 64 x 99 cm.	55 x 79,5   cm, plate 64 x 99 cm.	1
73,4 x 85,7 cm, lehti 82 x 94 cm.	73,4 x 85,7 cm, plate 82 x 94 cm.	1
67,5 x 96,5  cm, lehti 78 x 104 cm.	67,5 x 96,5  cm, plate 78 x 104 cm.	1
76,5 x 99,5 cm, lehti 88 x 110 cm.	76,5 x 99,5 cm, plate 88 x 110 cm.	1
20,4 x 17,6 cm, lehti 26 x 23   cm.	20,4 x 17,6 cm, plate 26 x 23   cm.	1
69 x 61,3 cm, lehti 79 x 69 cm.	69 x 61,3 cm, plate 79 x 69 cm.	1
87,6 x 54 cm, lehti 93 x 60 cm.	87,6 x 54 cm, plate 93 x 60 cm.	1
76,6 x 65 cm, lehti 83 x 73  cm.	76,6 x 65 cm, plate 83 x 73  cm.	1
105,4 x 76,3 cm, lehti 114 x 85    cm.	105,4 x 76,3 cm, plate 114 x 85    cm.	1
91,5 x 63,3 (67) cm, lehti 106 x 71 cm.	91,5 x 63,3 (67) cm, plate 106 x 71 cm.	1
64 x 84,8 cm, lehti 69 x 99  cm.	64 x 84,8 cm, plate 69 x 99  cm.	1
67,2 x 92,8 cm, lehti 72 x 105 cm.	67,2 x 92,8 cm, plate 72 x 105 cm.	1
61,7 x 93,9 cm, lehti 68 x 100 cm.	61,7 x 93,9 cm, plate 68 x 100 cm.	1
78 x 65,5 cm, lehti 91 x 74 cm.	78 x 65,5 cm, plate 91 x 74 cm.	1
32 x 43,8 cm,     lehti 38 x 50 cm.	32 x 43,8 cm,     plate 38 x 50 cm.	1
8:o (pienempi)	8:o (small)	1
35,5 x 22,1 cm, lehti 39 x 25 cm.	35,5 x 22,1 cm, plate 39 x 25 cm.	1
47,8 x 36 cm, lehti 55 x 42 cm.	47,8 x 36 cm, plate 55 x 42 cm.	1
19 x 27,2 cm, lehti 23 x 35 cm.	19 x 27,2 cm, plate 23 x 35 cm.	1
50,7            x 36,4 cm, lehti 52 x 38 cm.	50,7            x 36,4 cm, plate 52 x 38 cm.	1
47 (44,6, 38,4) x 82,5 cm, lehti 51 x 86 cm.	47 (44,6, 38,4) x 82,5 cm, plate 51 x 86 cm.	1
42,8 x 36,4 cm, lehti 44 x 38 cm.	42,8 x 36,4 cm, plate 44 x 38 cm.	1
n. 50 x n. 80 cm, lehti 72 x 88 cm.	n. 50 x n. 80 cm, plate 72 x 88 cm.	1
81 x 59,2 cm, lehti 86 x 64 cm.	81 x 59,2 cm, plate 86 x 64 cm.	1
21,5 x 25,5 cm, lehti 26 x 30 cm.	21,5 x 25,5 cm, plate 26 x 30 cm.	1
108 s., 4 kuvalehteä.	108 s., 4 platesehteä.	1
2 liitekuvaa.	2 liiteplates.	1
lehdet 52 x 61,5 cm, 51 x 61,5 cm.	plates 52 x 61,5 cm, 51 x 61,5 cm.	1
44,7 x 60,5 cm, lehti 54 x 66 cm.	44,7 x 60,5 cm, plate 54 x 66 cm.	1
32 x 22,7 cm, lehti 41,3 x 26,5 cm.	32 x 22,7 cm, plate 41,3 x 26,5 cm.	1
kartta 23,3 x 26 cm, lehti 41 x 56,5 cm.	sheet 23,3 x 26 cm, plate 41 x 56,5 cm.	1
lehti n. 63 x 51 cm.	plate n. 63 x 51 cm.	1
31,5 x 38,7 cm, lehti 38,5 x 46 cm.	31,5 x 38,7 cm, plate 38,5 x 46 cm.	1
49,5 x 57,2 cm, lehti 53,5 x 63 cm.	49,5 x 57,2 cm, plate 53,5 x 63 cm.	1
42,5 x 53,3 cm, lehti 44,5 x 57,7 cm.	42,5 x 53,3 cm, plate 44,5 x 57,7 cm.	1
49,5 x 57,8 cm, lehti 53,5 x 51,2 cm.	49,5 x 57,8 cm, plate 53,5 x 51,2 cm.	1
48 x 55,7 cm, lehti 53,2 x 60,8 cm.	48 x 55,7 cm, plate 53,2 x 60,8 cm.	1
47,9 x 55,3 cm, lehti 52 x 59 cm.	47,9 x 55,3 cm, plate 52 x 59 cm.	1
31,5 x 22 cm, lehti 42 x 26 cm.	31,5 x 22 cm, plate 42 x 26 cm.	1
48,6 x 56,5 cm, lehti 53 x 61,5 cm.	48,6 x 56,5 cm, plate 53 x 61,5 cm.	1
48,2 x 56 cm, lehti 54 x 62 cm.	48,2 x 56 cm, plate 54 x 62 cm.	1
70,7 x 49,6 cm, lehti 75 x 54 cm.	70,7 x 49,6 cm, plate 75 x 54 cm.	1
59 x 48,6 cm, lehti 60,5 x 52 cm.	59 x 48,6 cm, plate 60,5 x 52 cm.	1
96,7 x 66,8 cm, lehti n. 105 x 68,5 cm.	96,7 x 66,8 cm, plate n. 105 x 68,5 cm.	1
46,8 x 64,4 cm, lehti 52,3 x 68,7 cm.	46,8 x 64,4 cm, plate 52,3 x 68,7 cm.	1
46,8 x 64,4 cm, lehti 54,3 x 73,3 cm.	46,8 x 64,4 cm, plate 54,3 x 73,3 cm.	1
48,2 x 55,5 cm, lehti 53,5 x 58,5 cm.	48,2 x 55,5 cm, plate 53,5 x 58,5 cm.	1
46,5 x 64,5 cm, lehti n. 52,3 x 70,5cm.	46,5 x 64,5 cm, plate n. 52,3 x 70,5cm.	1
48,3 x 55,2 cm, lehti 53,5 x 60 cm.	48,3 x 55,2 cm, plate 53,5 x 60 cm.	1
41,5 x 53 cm, lehti 56 x 66 cm.	41,5 x 53 cm, plate 56 x 66 cm.	1
42,4 x 53 cm, lehti 47,5 x 56,5 cm.	42,4 x 53 cm, plate 47,5 x 56,5 cm.	1
37,8 x 53 cm, lehti 48,5 x 59 cm.	37,8 x 53 cm, plate 48,5 x 59 cm.	1
81,5 x 58,5 cm, lehti 94 x 63 cm.	81,5 x 58,5 cm, plate 94 x 63 cm.	1
19,3 x 31,3 cm, lehti 29,7 x 42,2 cm.	19,3 x 31,3 cm, plate 29,7 x 42,2 cm.	1
45,5 x 55,3 cm, lehti 46,7 x 59,5 cm.	45,5 x 55,3 cm, plate 46,7 x 59,5 cm.	1
56,2 x 47,6 cm, lehti 65,5 x 53 cm.	56,2 x 47,6 cm, plate 65,5 x 53 cm.	1
36,3 x 48 cm, lehti n. 45 x 53,5 cm.	36,3 x 48 cm, plate n. 45 x 53,5 cm.	1
36,3 x 48,3 cm, lehti n. 47 x 55,5 cm.	36,3 x 48,3 cm, plate n. 47 x 55,5 cm.	1
36,3 x 48 cm, lehti n. 46 x 57 cm.	36,3 x 48 cm, plate n. 46 x 57 cm.	1
41,7 x 58 cm, lehti 50 x 61,3 cm.	41,7 x 58 cm, plate 50 x 61,3 cm.	1
68,5 x 100 cm, lehti 76,5 x 105 cm.	68,5 x 100 cm, plate 76,5 x 105 cm.	1
12 x12,5 cm, lehti 13,2 x13 cm.	12 x12,5 cm, plate 13,2 x13 cm.	1
60,5 x 49 cm, lehti 84,5 x 64,8 cm.	60,5 x 49 cm, plate 84,5 x 64,8 cm.	1
46,2 x 53,8 cm, lehti 53,5 x 62,7 cm.	46,2 x 53,8 cm, plate 53,5 x 62,7 cm.	1
45,9 x 59 cm, lehti 54,3 x 63,7 cm.	45,9 x 59 cm, plate 54,3 x 63,7 cm.	1
49,1 x 57,6 cm, lehti 52,5 x 60,7 cm.	49,1 x 57,6 cm, plate 52,5 x 60,7 cm.	1
49,3 x 57,5 cm, lehti 54 x 63,3 cm.	49,3 x 57,5 cm, plate 54 x 63,3 cm.	1
36,2 x 47 cm (41,2 x 55,6 cm ), lehti 53 x 61,5 cm.	36,2 x 47 cm (41,2 x 55,6 cm ), plate 53 x 61,5 cm.	1
27,2 x 33,7 cm, lehti 35 x 43 cm.	27,2 x 33,7 cm, plate 35 x 43 cm.	1
28,3 x 35,9 cm, lehti 33,2 x 39 cm.	28,3 x 35,9 cm, plate 33,2 x 39 cm.	1
19,3 x 26,4 cm, lehti 25,6 x 33,2 cm.	19,3 x 26,4 cm, plate 25,6 x 33,2 cm.	1
48,3 x 57,5 cm, lehti 53,5 x 65 cm.	48,3 x 57,5 cm, plate 53,5 x 65 cm.	1
49 x 56 (63,7) cm, lehti 53,7 x 66,5 cm.	49 x 56 (63,7) cm, plate 53,7 x 66,5 cm.	1
47,6 x 58,6 cm, lehti 54 x 65,5 cm.	47,6 x 58,6 cm, plate 54 x 65,5 cm.	1
48,5 x 59 cm, lehti 53,5 x 62,5 cm.	48,5 x 59 cm, plate 53,5 x 62,5 cm.	1
40,8 x 55,4 cm, lehti 55,5 x 65 cm.	40,8 x 55,4 cm, plate 55,5 x 65 cm.	1
43,5 x 55,2 cm, lehti 51 x 61 cm.	43,5 x 55,2 cm, plate 51 x 61 cm.	1
39,2 x 55,2 cm, lehti 44 x 59 cm.	39,2 x 55,2 cm, plate 44 x 59 cm.	1
38 x 51 cm, lehti 51 x 62 cm.	38 x 51 cm, plate 51 x 62 cm.	1
35,4 x 47,4 cm, lehti 45 x 57 cm.	35,4 x 47,4 cm, plate 45 x 57 cm.	1
48,2 x 57 cm, lehti 54,5 x 62,5 cm.	48,2 x 57 cm, plate 54,5 x 62,5 cm.	1
49,8 x 57 cm, lehti 54 x 65 cm.	49,8 x 57 cm, plate 54 x 65 cm.	1
50,2 x 58,5 cm, lehti 54,3 x 70,2 cm.	50,2 x 58,5 cm, plate 54,3 x 70,2 cm.	1
43,7 x 52,5 cm, lehti 54,7 x 62,5 cm.	43,7 x 52,5 cm, plate 54,7 x 62,5 cm.	1
43,2 x 51,8 cm, lehti 52,5 x 63 cm.	43,2 x 51,8 cm, plate 52,5 x 63 cm.	1
94 x 62,5 cm, lehti 65,5 x 96 cm.	94 x 62,5 cm, plate 65,5 x 96 cm.	1
61 x 93 cm, lehti 65,5 x 96 cm.	61 x 93 cm, plate 65,5 x 96 cm.	1
58 x 99 cm, lehti 62 x 102,5 cm.	58 x 99 cm, plate 62 x 102,5 cm.	1
57 x 97,5 cm, lehti 63,5 x 100,5 cm.	57 x 97,5 cm, plate 63,5 x 100,5 cm.	1
49,3 x 57,4 cm, lehti 53,5 x 64 cm.	49,3 x 57,4 cm, plate 53,5 x 64 cm.	1
16,3 x 63 cm, lehti 24,5 x 76,5 cm.	16,3 x 63 cm, plate 24,5 x 76,5 cm.	1
19,5 x 30,5 cm, lehti 21,5 x 34,5 cm.	19,5 x 30,5 cm, plate 21,5 x 34,5 cm.	1
20,9 x 31,7 cm, lehti 23,3 x 33 cm.	20,9 x 31,7 cm, plate 23,3 x 33 cm.	1
22,4 x 33 cm, lehti 25,4 x 35,4 cm.	22,4 x 33 cm, plate 25,4 x 35,4 cm.	1
31,8 x 28 cm, lehti 39,5 x 47,5 cm.	31,8 x 28 cm, plate 39,5 x 47,5 cm.	1
40,5 x 31 cm, lehti 47,7 x 38,8 cm.	40,5 x 31 cm, plate 47,7 x 38,8 cm.	1
56,4 x 86,7 cm, lehti 62,5 x 91,5 cm.	56,4 x 86,7 cm, plate 62,5 x 91,5 cm.	1
57 x 88 cm, lehti 62,5 x 92,5 cm.	57 x 88 cm, plate 62,5 x 92,5 cm.	1
30,8 x 36,4 cm, lehti 36,5 x 43 cm.	30,8 x 36,4 cm, plate 36,5 x 43 cm.	1
50,4 x 58,2 cm, lehti 54 x 64 cm.	50,4 x 58,2 cm, plate 54 x 64 cm.	1
44,2 x 53,4 cm, lehti 53 x 62 cm.	44,2 x 53,4 cm, plate 53 x 62 cm.	1
43,8 x 43,8 cm, lehti 56 x 68 cm.	43,8 x 43,8 cm, plate 56 x 68 cm.	1
38 x 29,2 cm, lehti 40 x 31 cm.	38 x 29,2 cm, plate 40 x 31 cm.	1
21 x 30 cm, lehti 24,7 x 33,7 cm.	21 x 30 cm, plate 24,7 x 33,7 cm.	1
46,3 x 57,8 cm, lehti 52 x 62,3 cm.	46,3 x 57,8 cm, plate 52 x 62,3 cm.	1
90,5 x 91 cm, lehti 94 x 94 cm.	90,5 x 91 cm, plate 94 x 94 cm.	1
42,5 x 24 cm, lehti 47 x 28,5 cm.	42,5 x 24 cm, plate 47 x 28,5 cm.	1
30,7 x 23 cm, lehti 42,5 x 30,8 cm.	30,7 x 23 cm, plate 42,5 x 30,8 cm.	1
54 x 43,5 cm, lehti 59,5 x 47 cm.	54 x 43,5 cm, plate 59,5 x 47 cm.	1
41,5 x 71,5 cm, lehti 46 x 74,7 cm.	41,5 x 71,5 cm, plate 46 x 74,7 cm.	1
39,3 x 45 cm, lehti 45,5 x 53 cm.	39,3 x 45 cm, plate 45,5 x 53 cm.	1
39 x 45 cm, lehti 45,5 x 53 cm.	39 x 45 cm, plate 45,5 x 53 cm.	1
46,5 x 58,5 cm, lehti 50,3 x 61,8 cm.	46,5 x 58,5 cm, plate 50,3 x 61,8 cm.	1
45,5 x 60,5 cm, lehti 52 x 64 cm.	45,5 x 60,5 cm, plate 52 x 64 cm.	1
47,8 x 58,5 cm, lehti 50,5 x 62,7 cm.	47,8 x 58,5 cm, plate 50,5 x 62,7 cm.	1
50 x 57,8 cm, lehti 52,5 x 63,3 cm.	50 x 57,8 cm, plate 52,5 x 63,3 cm.	1
44 x 53,2 cm, lehti 51 x 62 cm.	44 x 53,2 cm, plate 51 x 62 cm.	1
49 x 57,8 cm, lehti 53,5 x 64,3 cm.	49 x 57,8 cm, plate 53,5 x 64,3 cm.	1
48,5 x 56,7 cm, lehti 50,2 x 58,5 cm.	48,5 x 56,7 cm, plate 50,2 x 58,5 cm.	1
55 x 57,5 cm, lehti 63 x 67,5 cm.	55 x 57,5 cm, plate 63 x 67,5 cm.	1
55,2 x 62 cm, lehti 62 x 70 cm.	55,2 x 62 cm, plate 62 x 70 cm.	1
55,3 x 62 cm, lehti 62 x 70 cm.	55,3 x 62 cm, plate 62 x 70 cm.	1
57,3 x 62,5 cm, lehti 61,5 x 70 cm.	57,3 x 62,5 cm, plate 61,5 x 70 cm.	1
57,5 x 62,5 cm, lehti 62 x 70 cm.	57,5 x 62,5 cm, plate 62 x 70 cm.	1
54 x 58 cm, lehti 61,5 x 69,5 cm.	54 x 58 cm, plate 61,5 x 69,5 cm.	1
58 x 61 cm, lehti 61,5 x 69,5 cm.	58 x 61 cm, plate 61,5 x 69,5 cm.	1
21,4 x 14,5 cm, lehti 23 x 16,7 cm.	21,4 x 14,5 cm, plate 23 x 16,7 cm.	1
21,4 x 15 cm, lehti 27,6 x 39,7 cm.	21,4 x 15 cm, plate 27,6 x 39,7 cm.	1
43,8 x 54,8 cm, lehti 46 x 56,7 cm.	43,8 x 54,8 cm, plate 46 x 56,7 cm.	1
43,7 x 58 cm, lehti 45,6 x 60 cm.	43,7 x 58 cm, plate 45,6 x 60 cm.	1
46,7 x 55 cm, lehti 48,5 x 59,3 cm.	46,7 x 55 cm, plate 48,5 x 59,3 cm.	1
42,5 x 57 cm, lehti 44,5 x 60,8 cm	42,5 x 57 cm, plate 44,5 x 60,8 cm	1
43 x 28 c, lehti 44 x 29 cm.	43 x 28 c, plate 44 x 29 cm.	1
54,2 x 66,4 cm, lehti 56,7 x 69,7 cm.	54,2 x 66,4 cm, plate 56,7 x 69,7 cm.	1
45,5 x 44 cm, lehti 47,5 x 47 cm.	45,5 x 44 cm, plate 47,5 x 47 cm.	1
24,8 x 19 cm, lehti 30 x 22,5 cm.	24,8 x 19 cm, plate 30 x 22,5 cm.	1
s. [28] tyhjä ;;4:o.	s. [28] blanko ;;4:o.	1
s. [32] tyhjä ;;4:o.	s. [32] blanko ;;4:o.	1
32,8 x 18,8 cm, lehti 38 x 24 cm.	32,8 x 18,8 cm, plate 38 x 24 cm.	1
4:o 2 [4?] kuvaliitettä.	4:o 2 [4?] platesiitettä.	1
