original	polished	Count
Bang, Herman.	male	6
Malin, Artur.	male	6
Alfvegrén, Georg Edvard.	male	6
Gagneur, Bernhard.	male	6
Fieandt, Einar.	male	6
Klaveness, Fredrik.	male	6
Collins, Mabel.	female	6
Borg, Arvid.	male	6
Booth, William.	male	6
Blavatsky, Helena Petrovna.	female	6
Arola, Taavi.	male	6
Angervo, Willie.	male	6
Röyhy, Sara.	female	6
Burnett, Frances Hodgson.	female	6
Sederholm, Karl	male	6
Frosterus, Sigurd.	male	6
Scheller, Johann Gerhard.	male	6
Rudbeckius, Johannes, vanh.	male	6
Loccenius, Johannes	male	6
Schmedeman, Johan Hansson	male	6
Torpensis, Petrus Petri	male	6
Merthen, Andreas Andreae	male	6
Renner, Michael Michaelis	male	6
Kotzebue, August von.	male	6
Zidén, Jacob	male	6
Achrenius, Henrik	male	6
Lund, Carolus	male	6
Stenbäck, Thomas	male	6
Hagert, Daniel Gabrielis	male	6
Consett, Matthew.	male	6
Godenius, Daniel.	male	6
Cajander, Elias	male	6
Tuderus, Gabriel Johannis	male	6
Arctopolitanus, Gabriel Gregorii	male	6
Dent, Arthur	male	6
Ingman, Alexander	male	6
Chydenius, Samuel Jacobi	male	6
Deutsch, David Henrici	male	6
Wright, Magnus von	male	5
Wallin, Georg August	male	5
Retzius, Gustaf.	male	5
Frosterus, Benjamin	male	5
Numell, Karl Johan	male	5
Lindh, Theodor	male	5
Leistenius, Jakob Gabriel	male	5
Suchtelen, Jan Peter van.	female	5
Renvall, Robert A.	male	5
Lobstein, Jean Frédéric.	female	5
Huhn, August Ferdinand.	male	5
Svanljung, Johan Kristian	male	5
Charles, Elizabeth.	female	5
Hahnsson, Johan Adrian	male	5
Garborg, Arne.	male	5
Dilling, Lars.	male	5
Leutemann, Heinrich.	male	5
Zweigbergk, Per Anton von.	male	5
Ingelius, Axel Gabriel	male	5
Lindqvist, Carl Adolf.	male	5
Estlander, Carolus Josephus	male	5
Ekenvall, Petrus	male	5
Becker, Reinhold von	male	5
Paul, Hermann	male	5
Granit, Bruno	male	5
Wikner, Karl Pontus.	male	5
Ilmoni, Immanuel	male	5
Haartman, Carolus Daniel von	male	5
Sturm, Christoph Christian.	male	5
Saphir, Adolf.	male	5
Bergström, Anna.	female	5
Löfström, Theodor.	male	5
Fabritius, Ernst	male	5
Lyra, Alexander Wilhelm.	male	5
Frommel, Emil.	male	5
Bernières-Louvigny, Jean de.	female	5
Nemirovitš-Dantšenko, Vasili.	male	5
Wood-Allen, Mary.	female	5
Malmström, Karl Robert.	male	5
Lagus, Lars Reinhold.	male	5
Lindholm, Karl H.	male	5
Wiitanen, Frans.	male	5
Wasastjerna, Nils.	male	5
Stockham, Alice B.	female	5
Engström, Otto.	male	5
Borgström, Arthur H.	male	5
Wiik, Fredrik Johan.	male	5
Wasastjerna, Oscar.	male	5
Hisinger, Eduard	male	5
Hårdh, Emil.	male	5
Roslin, Mathilda	female	5
Faltin, Richard	male	5
Fager, Paul.	male	5
Sombart, Werner.	male	5
Wichmann, Ossian.	male	5
Tuulonen, Anja	female	5
Typpö, Leonard.	male	5
Raspe, Rudolf Erich.	male	5
Pennanen, Matti.	female	5
Torckell, Olga	female	5
Sternberg, Ivar.	male	5
Segerstråle, Albert.	male	5
Sjöström, Alfred.	male	5
Kieler, Laura.	female	5
Norman-Hansen, Carl Martin.	male	5
Mill, John Stuart.	male	5
Feuerbach, Ludwig.	male	5
Manner, Viktor.	male	5
Lindström, Karl.	male	5
Laurén, Walter.	male	5
Kangas, Johan.	male	5
Lunde, Albert.	male	5
Lindfors, John.	male	5
Cronstedt, Gabriel.	male	5
Christianson, Edwin.	male	5
Hernberg, Rob.	male	5
Wäyrynen, Johannes.	male	5
Winqvist, Carl.	male	5
Takolander, Alfons.	male	5
Viitanen, Frans.	male	5
Weyman, Stanley.	male	5
Blomqvist, Anna.	female	5
George, Henry.	male	5
Qvist, Johannes.	male	5
Farrar, Frederick William.	male	5
Sjöros, Bruno.	male	5
Sand, George.	male	5
Suuronen, Philip.	male	5
Blomqvist, Axel.	male	5
Strengell, Gustaf.	male	5
Bellamy, Edward.	male	5
Sohm, Rudolph.	male	5
Snell, Johann Peter Ludwig	male	5
Smidt, Gerhard.	male	5
Sillanpää, Miina	female	5
Schrenk, Elias.	male	5
Savolin, Emil J.	male	5
Sandman, Jonas Albert	male	5
Almqvist, Carl Jonas Love.	male	5
Räsänen, Hilma	female	5
Rodenbach, Georges.	male	5
Pylkkänen, Hilma.	female	5
Donner, Olly.	male	5
Möller, Christian.	male	5
Bomansson, Karl August	male	5
Nikander, Gabriel.	male	5
Malot, Hector.	male	5
Backman, Sigrid	female	5
Furuhjelm, Ragnar	male	5
Lindgren, Erik.	male	5
Kovero, Karl Adolf.	male	5
Karsten, Rafael	male	5
Kerfstedt, Amanda.	female	5
Keller, Gottfried.	male	5
Jokinen, William	male	5
Janson, Gustaf.	male	5
Tihlä, Hilda	female	5
Hårdh, Albert.	male	5
Tigerstedt, Carl.	male	5
Wilhelmi, Alexander Victor.	male	5
Wilde, Eduard.	male	5
Huttunen, Evert Johan Valdemar	male	5
Huotari, Anton.	male	5
Texas, Jack.	male	5
Homén, Arne.	male	5
Heidenstam, Verner von.	male	5
Siegberg, Artur	male	5
Ivalo, Jenny.	female	5
Ingman, Alfred Emil.	male	5
Ikonen, Leander.	male	5
Grönberg, Amalia.	female	5
Sjöström, Elin.	female	5
Gottberg, Gunnar.	male	5
Fries, Ellen.	female	5
Rolland, Romain.	male	5
Eskelin, Karolina.	female	5
Heurlin, Paula af.	female	5
Rajavaara, Johannes.	male	5
Vandervelde, Emile.	male	5
Cajander, Eino	male	5
Hauff, Wilhelm.	male	5
Hartman, Jon.	male	5
Bonsdorff, Richard.	male	5
Gunter, Archibald Clavering.	male	5
Feuillet, Octave.	male	5
Kuusi, Eino.	male	5
Krook, Anna.	female	5
Cederholm, Hanna.	female	5
Busch, Oscar.	male	5
Jaatinen, Otto Engb.	male	5
Borenius, Georg.	male	5
Ahlgren, Ernst.	male	5
Andelin, Werner	male	5
Alcott, Louisa M.	female	5
Drachmann, Holger.	male	5
Keihänen, Axel.	male	5
Blomqvist, Alexander	male	5
Pontoppidan, Henrik.	male	5
Ljungberg, Emmi	female	5
Lermontov, Mihail.	male	5
Wit, Frederick de.	male	5
Loenbom, Samuel	male	5
Stiernstråle, Johan Eriksson	male	5
Til-Lantz, Elias	male	5
Schonaeus, Cornelius	male	5
Chronander, Jacob Pettersson	male	5
Gartzius, Johan Mattsson	male	5
Lönneström, David	male	5
Martinius, Matthias Martini	male	5
Alm, Magnus Caroli	male	5
Mennander, Jonas Andreae	male	5
Nieroth, Carl.	male	5
Solander, Daniel.	male	5
Frondin, Elias	male	5
Reuterholm, Gustaf Adolf.	male	5
Lidner, Bengt.	male	5
Juslenius, Samuel	male	5
Herkepaeus, Anders Gottlieb.	male	5
Alstrin, Lars	male	5
Gråå, Johannes Martini	male	5
L'Ecluse, Jacques de	male	5
Widlund, Jacobus Andreae	male	5
Flachsenius, Johannes Petrus Johannis	male	5
Lithovius, Zacharias Gabrielis	male	5
Hanell, Casper Christofer	male	5
Båld, Eric.	male	5
Högström, Petrus Martini	male	5
Bergman, Johannes Gabriel	male	5
Stiernman, Anders Anton von	male	5
Brenner, Elias Isaksson	male	5
Armfelt, Gustaf Mauritz	male	5
Hård, Johan Ludvig	male	5
Lindell, Johannes Erici	male	5
Schmettow, Waldemar Hermann	male	5
Retzius, Lorenz Christofer.	male	5
Breckling, Friedrich.	male	5
Runeberg, Efraim Otto	male	5
Aspegren, Gabriel Andreae	male	5
Leche, Johannes	male	5
Ljungberg, Eva.	female	4
Kajanus, Georg August	male	4
Sederholm, Theodor	male	4
Lindström, Johan Adolf	male	4
Engelberg, August	male	4
Nervander, Johan Jakob	male	4
Clarke, Edward Daniel.	male	4
Rühs, Friedrich.	male	4
Björkstén, Emilie	female	4
Granberg, Per Adolf.	male	4
Sten, Daniel.	male	4
Roos, Samuel	male	4
Reuter, Ernst.	male	4
Smirnoff, Georg	male	4
Sibelius, Jean.	female	4
Aspelin, Henrik Emanuel.	male	4
Gumpert, Thekla von.	female	4
Gagner, Lars Peter.	male	4
Piipponen, Henrik	male	4
Zidbäck, John.	male	4
Tranér, Johannes.	male	4
Svan, Carl Gustaf.	male	4
Ståhlberg, Karl Emil.	male	4
Nordlund, Carl Ferdinand	male	4
Neovius, Edvard	male	4
Lindman, Adolf	male	4
Färling, Fredrik Ignatius.	male	4
Farquhar, Barbara H.	female	4
Auerbach, Berthold.	male	4
Sainio, Johannes Nestor.	male	4
Steinheil, Fabian	male	4
Barclay de Tolly, Mihail	male	4
Wivolin, Karl Gustaf	male	4
Oehlenschlaeger, Adam.	male	4
Warén, Aksel	male	4
Tuderus, Victor Edvard Ludvig.	male	4
Stålhandske, Gustaf.	male	4
Furuhjelm, August Leonard.	male	4
Molander, Harald.	male	4
Lübke, Wilhelm.	male	4
Hoof, Jacob Otto.	male	4
Gagarin, Pavel Gavrilovitš	male	4
Tengström, Carolus Jacobus af	male	4
Sadelin, Petrus Ulricus Ferdinandus	male	4
Nykopp, Carolus Gustavus	male	4
Pettersson, Victor.	male	4
Lassila, David.	male	4
Liljenstrand, Axel	male	4
Ingman, Jenny.	female	4
Willjamson, William.	male	4
Castrén, Robert.	male	4
Bergroth, Frans Gideon	male	4
Walve, Johannes.	male	4
Swan, Carl Gustaf.	male	4
Björkqvist, Anders	male	4
Björklund, Gustava.	female	4
Besser, Wilhelm Friedrich.	male	4
Helsingius, Gustaf Fredrik	male	4
Heikel, Rosina.	female	4
Tegnér, Esaias.	male	4
Tanner, Nestor.	male	4
Schauman, August	male	4
Savolainen, Abraham.	male	4
Sandeberg, Jane af.	female	4
Petterson, Gustaf.	male	4
Peltonen, Ester.	female	4
Martin, Johan Henrik.	male	4
Malmberg, Wilhelm.	male	4
Lundgren, Fredrik.	male	4
Booth, Catherine.	female	4
Hovilainen, Johan.	male	4
Hornborg, Felix.	male	4
Fjellstedt, Peter.	male	4
Cornelius, Carl Alfred.	male	4
Bergstrand, Carl Erik.	male	4
Seyn, Frans Albert.	male	4
Hoffmann, Heinrich.	male	4
Wilkinson, John.	male	4
Johnsson, Mikael.	male	4
Granström, Axel.	male	4
Hällström, Karl Th.	male	4
Wahlroos, Achilles.	male	4
Widt, Birger.	male	4
Asp, Georg.	male	4
Wrede, Mathilda.	female	4
Reid, William.	male	4
Abrahamsson, Gustaf Alfred.	male	4
Hedström, Gustaf.	male	4
Kothen, Axel von.	male	4
Salomaa, Aliina.	female	4
Snellman, Edvin.	male	4
Selmer-Geeth, Harald.	male	4
Öhquist, Alexander.	male	4
Forselles, Arthur af.	male	4
Salmelainen, Eero	male	4
Wendt, Ernst von.	male	4
Preczang, Ernst.	male	4
Törnudd, Sigurd.	male	4
Törnudd, Arne.	male	4
Topelius, Guy.	male	4
Spoof, Axel R.	male	4
Müller, Henrik.	male	4
Smith, Hannah Whitall.	female	4
Lindroth, Hjalmar.	male	4
Rönnbäck, Ernst	male	4
Nuupala, Frans.	male	4
Richter, Eugen.	male	4
Nylander, Bruno.	male	4
Naumann, Friedrich.	male	4
Nansen, Peter.	male	4
Korolenko, Vladimir.	male	4
Koivistoinen, Joh.	male	4
Moltesen, Eva.	female	4
Kelber, Johan Georg.	male	4
Mandelin, Erik	male	4
Lundqvist, Ernst Aug.	male	4
Wahl, Walter.	male	4
Lybeck, Jakob Vilhelm.	male	4
Järvinen, Josua	male	4
Lucas, Richard.	male	4
Lodenius, Elias.	male	4
Lindstedt, Wilhelm	male	4
Lindh, Adam.	male	4
Erkko, Eero	male	4
Jolin, Johan.	male	4
Jessen, Ernst.	male	4
Karsten, Anton.	male	4
Eklund, Hjalmar.	male	4
Le Feuvre, Amy.	female	4
Wrede, Sigrid.	female	4
Clopatt, Arthur.	male	4
Hurt, Jakob.	male	4
Hohenthal, Lennart.	male	4
Hjelt, Yolanda.	female	4
Heikkilä, Seth.	male	4
Heikel, Karl Abiel	male	4
Winter, Lisabeth.	female	4
Bonsdorff, Axel von.	male	4
Wildenbruch, Ernst von.	male	4
Valmari, Johannes.	male	4
Fryxell, Anders.	male	4
Conway, Hugh.	male	4
Turunen, Ilona.	female	4
Bergroth, Julius Efraim	male	4
Sanden, Gabriel.	male	4
Rancken, Einar.	male	4
Rosenqvist, Oskar.	male	4
Nordenstreng, Rolf.	male	4
Söderberg, Hjalmar.	male	4
Bölsche, Wilhelm.	male	4
Bramsen, Alfred.	male	4
Bourget, Paul.	male	4
Andrejeff, Leonid.	male	4
Andersson, Gunnar.	male	4
Hämäläinen, Albert	male	4
Blankensee, Theo von.	male	4
Landell, Erik.	male	4
Schwartz, Marie Sophie.	female	4
Sundwall, Johannes.	male	4
Sarva, Gunnar.	male	4
Sarlin-Saraste, Konstantin.	male	4
Sargren, Johan Engelbert.	male	4
Santavuori, Kalle	female	4
Sahlstén, Anna	female	4
Federley, Harry	male	4
Aanrud, Hans.	male	4
Grotenfelt, Erik.	male	4
Neiglick, Hjalmar	male	4
Pontoppidan, Morten.	male	4
Engelqvist, Oskar.	male	4
Friis, Aleks.	male	4
Petersen, Lauritz.	male	4
Ehrström, Robert.	male	4
Schulz, Heinrich.	male	4
Ostwald, Wilhelm.	male	4
Müller, Hans.	male	4
Montépin, Xavier Aymon de.	male	4
Mérimée, Prosper.	male	4
Suolahti, Hugo.	male	4
Markelin-Svensson, Jenny.	female	4
Manninen, Otto	male	4
Mannelin, Karl.	male	4
Karsten, Hugo.	male	4
Le Seur, Paul.	male	4
Le Queux, William.	male	4
Löhe, Wilhelm.	male	4
Lundström, Gustaf Alexander.	male	4
Laboulaye, Edouard.	male	4
Korpimaa, Timo.	male	4
Kairamo, Alfred Oswald.	male	4
Jalava, Ilona	female	4
Tschudi, Clara.	female	4
Vartia, Arvo.	male	4
Wehl, Theodor.	male	4
Söderlund, Axel.	male	4
Hellström, Rafael H.	male	4
Havergal, Frances Ridley.	female	4
Hautala, Janne.	female	4
Simola, Emil J.	male	4
Hannula, Frans	male	4
Hallström, Per.	male	4
Shaw, Bernard.	male	4
Somersalo, Eva.	female	4
Grubb, Nils.	male	4
Granö, Johannes.	male	4
Schnitzler, Arthur.	male	4
Ryömä, Hannes.	male	4
Fröding, Gustaf.	male	4
Sarlin, Anna.	female	4
Frey, Alexander.	male	4
Ewald, Carl.	male	4
Engels, Friedrich.	male	4
Pohjanpää, Lauri.	female	4
Hellén, Alina.	female	4
Boccaccio, Giovanni.	male	4
Bergman, Mathias	male	4
Anttila, Werner	male	4
Groundstroem, Edward.	male	4
Alfthan, Nikolai.	male	4
Bulwer-Lytton, Edward.	male	4
Linde, Sven.	male	4
Flaubert, Gustave.	male	4
Lie, Erik.	male	4
Aagaard, Gustav.	male	4
Lehtonen, Aleksi	male	4
Eschstruth, Nataly von.	female	4
Lassy, Ivar.	male	4
Larsson, Hans.	male	4
Duff, Mildred.	female	4
Didring, Ernst.	male	4
Korhonen, Alarik.	male	4
Cotter, Arthur.	male	4
Krag, Wilhelm.	male	4
Jerome, Jerome K.	male	4
James, William.	male	4
Bolton, Fannie E.	female	4
Bojer, Johan.	male	4
Karhinen, Hanna	female	4
Immanuel, Wilhelm	male	4
Zola, Emile	male	4
Claretie, Jules.	male	4
Hoving, Johannes.	male	4
Homann, Johan Babtist.	male	4
Delisle, Guillaume.	male	4
Blaeu, Willem Janszoon	male	4
Sanson, Nicolas	male	4
Höpken, Anders Johan von	male	4
Brahe, Per	male	4
Raguel, Franciscus	male	4
Lagus, Gabriel Josephi	male	4
Forsenius, Johannes Svenonis	male	4
Pontinus, Magnus Johannis	male	4
Johansson, Lasse	male	4
Skragge, Gabriel	male	4
Ekedahl, Jonas Svenonis	male	4
Liljevan, Jacobus Petri	male	4
Raumannus, Johannes Svenonis	male	4
Hoffrenius, Petrus Henrici	male	4
Melartopaeus, Johannes Christierni	male	4
Krook, Benjamin Simonis	male	4
Salinius, Matthias Sigfridi	male	4
Heinricius, Andreas Andreae	male	4
Flachsenius, Johannes Jacobi	male	4
Wendelius, Johannes Johannis	male	4
Murray, Adolphus.	male	4
Hermansson, Johannes.	male	4
Agander, Nicolaus Georgius	male	4
Floderus, Johannes.	male	4
Djurberg, Daniel	male	4
Carpelan, Carl Ephraim	male	4
Achrenius, Simon	male	4
Loffman, Carl Gustav	male	4
Lilius, Andreas Henrici	male	4
Pryss, Samuel	male	4
Tigerstedt, Petrus Erici	male	4
Wijkar, Jacobus	male	4
Ross, Isaac	male	4
Neuman, Jacob	male	4
Wallén, Jeremias Jeremiae	male	4
Wallquist, Olof	male	4
Wallenius, Jacob	male	4
Falander, Jacobus Erici	male	4
Carpelan, Johan Fredric	male	4
Carpelan, Simon Wilhelm	male	4
Tålpo, Johannes Simonis	male	4
Haartman, Gustaf Gabrielsson	male	4
Ernestus, Johann August.	male	4
Chytraeus, Nathanael	male	4
Sallustius Crispus, Gaius.	male	4
Rambach, Johann Jacob.	male	4
Tolpo, Johan.	male	4
Nordenskiöld, August	male	4
Backman, Daniel Andreae	male	4
Hallenius, Matthias	male	4
Blidberg, Nicolaus Petri	male	4
Westzynthius, Johannes Magni	male	4
Malmström, Petrus	male	4
Kellgren, Johannes Henricus	male	4
Högman, David Ericus	male	4
Fahlenius, Jonas	male	4
Chydenius, Jacobus	male	4
Alopaeus, Petrus Johannes	male	4
Aspegren, Hans Henric	male	4
Gripenberg, Alexandra.	female	3
von Konow, Agnes.	female	3
Skjöldebrand, Anders Fredrik	male	3
Malmström, Carl Gustaf.	male	3
Lundblad, Johan Fredrik af.	male	3
Metš, Sergei.	male	3
Kranck, Walter Gustaf.	male	3
Burman, Johan Jakob	male	3
Blomstrand, Fredrik Theodor.	male	3
Schantz, Johan Eberhard von	male	3
Alfthan, Georg A. von	male	3
Lillja, Johan Wilhelm	male	3
Comparetti, Domenico.	male	3
Bremer, Karl Viktor.	male	3
Falkman, Severin	male	3
Kügelgen, Charles de.	male	3
Tweedie, Alec Mrs.	male	3
Seebohm, Benjamin.	male	3
Schubert, Friedrich Wilhelm von.	male	3
Choraeus, Michael.	male	3
Marmier, Xavier.	male	3
Becker, Waldemar	male	3
Niemann, Walter.	male	3
Svedelius, Wilhelm Erik.	male	3
Luthström, Carl Johan.	male	3
Avellan, Gustaf Adolf	male	3
Semenov, Viktor.	male	3
Osten-Sacken, Wolf von der.	male	3
Ström, Israel Adolf af.	male	3
Stenius, Carl Evert.	male	3
Bertels, John.	male	3
Öhman, Georg	male	3
Rabbe, Fabian.	male	3
Selander, Edvard.	male	3
Pütz, Wilhelm.	male	3
Petterson, Erik Viktor.	male	3
Palmblad, Wilhelm Fredrik	male	3
Åkerblom, Rudolf.	male	3
Grefberg, Wilhelm	male	3
Keränen, Erik	male	3
Irving, Washington.	male	3
Hornborg, Herman Emanuel.	male	3
Hippius, Gustav Adolph.	male	3
Helenius, Carolus	male	3
Öller, Karl Fredrik.	male	3
Gyldén, Nils Abraham	male	3
Grube, August Wilhelm.	male	3
Steinmetz, Alfred.	male	3
Sohlberg, Herman Fredrik.	male	3
Mellin, Robert	male	3
Mau, Edvard.	male	3
Eyriès, Jean Baptiste Benoit.	female	3
Wartiainen, August.	male	3
Åkerman, Jacobus	male	3
Sundén, Daniel Anton.	male	3
Sellergren, Peter Lorentz.	male	3
Sandberg, Hugo Richard.	male	3
Corander, Henrik Konstantin	male	3
Corander, Aksel Gabriel	male	3
Nordström, Anders Wilhelm.	male	3
Klencke, Hermann.	male	3
Järnefelt, Eugen.	male	3
James, John Angell.	male	3
Hämäläinen, Konstantin	male	3
Hellman, Anders Victor.	male	3
Elster, Kristian Mandrup.	male	3
Bredow, Gottfried Gabriel.	male	3
Bonsdorff, Karl Robert.	male	3
Adams, William.	male	3
Ahnger, Charles Emile.	male	3
Nieritz, Gustav.	male	3
Afzelius, Petrus.	male	3
Hällström, Carl Petter	male	3
Willkomm, Moritz.	male	3
White, James.	male	3
Wakely, Charles.	male	3
Stinde, Julius Ernst Wilhelm.	male	3
Löfgren, Oscar Leonard.	male	3
Mickwitz, Gerda von.	female	3
Merikanto, Oskar	male	3
Selin, Edvard Viktor.	male	3
Thieme, August.	male	3
Wanonius, Johannes	male	3
Ramus, Jonas.	male	3
Gouge, Thomas	male	3
Tengström, Johannes Magnus	male	3
Rancken, Johannes Gustavus	male	3
Ottelin, Carolus Gustavus	male	3
Nordström, Jacob Johan	male	3
Kalm, Matthias	male	3
Hirn, Gabriel Danielis	male	3
Frosterus, Robert Valentin	male	3
Hinkula, Matti.	female	3
Krestovski, Vsevolod.	male	3
Koski, Kalle	female	3
Erwast, Karl.	male	3
Ekström, John.	male	3
Cunning, Robert.	male	3
Gréville, Henry.	male	3
Campe, Joachim Heinrich.	male	3
Zaccone, Pierre.	male	3
Wistrand, August Timoleon.	male	3
Winter, Gustaf Johannes.	male	3
Högman, August.	male	3
Boxström, Adolf Anders.	male	3
Ussing, Henry.	male	3
Trolle, Henrik af.	male	3
Bogatzky, Karl Heinrich von.	male	3
Hemmer, Helga.	female	3
Tolstoi, Aleksei Konstantinovitš.	male	3
Silfvast, Anders.	male	3
Ukkonen, Aksel.	male	3
Auer, Axel.	male	3
Grönstrand, Hugo	male	3
Golovin, Wladimir.	male	3
Suomalainen, Lauri	female	3
Ponson du Terrail, Pierre Alexis de.	male	3
Nyblom, Helena.	female	3
Friberg, Anna Julia Irene.	female	3
Nielsen, Zakarias.	male	3
Harms, Ludwig.	male	3
Hannula, Edvard	male	3
Höcker, Oskar.	male	3
Hume, Fergus.	male	3
Hahl, Axel Fredrik.	male	3
Grönberg, Josef.	male	3
Granath, Wilhelm.	male	3
Cervantes Saavedra, Miguel de.	male	3
Cook, Thomas.	male	3
Bring, Sven Libert.	male	3
Trygg, Alli.	female	3
Waronen, Matti	female	3
Schauman, Ossian.	male	3
Huxley, Thomas H.	male	3
Wyyryläinen, David Konstantin.	male	3
Vuorinen, Anton.	male	3
Williamson, William.	male	3
Heikel, Gunnar.	male	3
Gratschoff, Louis.	male	3
Hynén, Alexandra.	female	3
Ungewitter, Richard.	male	3
Trine, Ralph Waldo.	male	3
Tiuppa, Otto.	male	3
Qvanten, Emil von.	male	3
Samzelius, Hugo.	male	3
Vipunen, Antero	male	3
Palander, Hugo.	male	3
Almqvist, Aksel Leander.	male	3
Hedengren, Johannes.	male	3
Aalto, Ari	male	3
Cedercreutz, Axel.	male	3
Foy, Mathilda.	female	3
Schadewitz, Leo.	male	3
Heinrichs, Axel.	male	3
Despagnet, Frantz.	male	3
Soininen, Lauri	female	3
Almberg, Anton	male	3
Habermann, Wilhelm.	male	3
Sjöman, Isak Edvard	male	3
Ågren, Robert.	male	3
Forssell, Axel.	male	3
Rudnitzky, Naphtali.	male	3
Young, Ernest.	male	3
Puhakka, Mikko	male	3
Wilhelmsson, John.	male	3
Wadén, Daniel	male	3
Hackman, Alfred	male	3
Pemberton, Max.	male	3
Laurén, Per Åke.	male	3
Sundvik, Ernst Edv.	male	3
Paton, James.	male	3
Parviainen, Johan Walter.	male	3
Grönberg, John.	male	3
Hjelmqvist, Theodor.	male	3
Moinaux, Jules.	male	3
Renvall, Marta A.	female	3
Renfors, Agnes.	female	3
Serenius, Bengt.	male	3
Schybergson, Carl Magnus.	male	3
Heinricius, Sigrid.	female	3
Rundt, Joel.	male	3
Rang, Ragnar.	male	3
Rosenqvist, Oskar August.	male	3
Nietzsche, Friedrich.	male	3
Kretzer, Max.	male	3
Kingsley, Charles.	male	3
Nyborg, Carl Adolf af.	male	3
Nordström, Ernst.	male	3
Nervander, Ellen.	female	3
Michelet, Marie.	female	3
Müller, Wilhelm.	male	3
Mary, Jules.	male	3
Menger, Anton.	male	3
Martineau, Harriet.	female	3
Mahlberg, Frans Leonard.	male	3
Alfthan, Max.	male	3
Lövegren, Elis.	female	3
Kalima, Eino.	male	3
Liisberg, Henrik Carl Bering.	male	3
Phaal, Andreo.	male	3
Karsten, Edvin.	male	3
Ekholm, Karl.	male	3
Leffingwell, William H.	male	3
Ingman, Junia.	female	3
Lappalainen, Anders.	male	3
Ylppö, Arvo.	male	3
Wegelius, Sigurd.	male	3
Deck, Jean.	female	3
Hänninen, Edvard Valpas.	male	3
Lafargue, Paul.	male	3
Hällström, Ester	female	3
Häkkinen, Samuel	male	3
Collan, Anna.	female	3
Huotari, Anni.	female	3
Hjelt-Cajanus, Esther.	female	3
Herzog, Rudolf.	male	3
Vallgren, Ville.	male	3
Braxén, Hjalmar	male	3
Witt, Otto.	male	3
Borgström, Leon H.	male	3
Hansson, Nils.	male	3
Wettenhovi-Aspa, Sigurd.	male	3
Halme, August.	male	3
Hahl, Carl.	male	3
Dubois, Paul.	male	3
Wells, Amos R.	male	3
Weichert, Reinhard.	male	3
Wassermann, Jakob.	male	3
Sääf, Knut.	male	3
Grönvall, Filip	male	3
Hastig, Johannes.	male	3
Godenhjelm, Ida.	female	3
Stjernschantz, Torsten.	male	3
Smirnoff, Karin.	female	3
Ronimus, Rafael.	male	3
Ericsson, Bernhard.	male	3
Ehrnrooth, Georg.	male	3
Bengts, Josefina.	female	3
Egge, Peter.	male	3
Danielsson, Axel	male	3
Cour, Poul La.	male	3
Müller, Johannes.	male	3
Brandes, Georg.	male	3
Barrès, Maurice.	male	3
Boberg, Carl.	male	3
Allén, Carl.	male	3
Bilhaud, Paul.	male	3
Beskow, Natanael.	male	3
Berghell, Hugo	male	3
Ahlskog, Victor.	male	3
Stalker, James.	male	3
Langenskjöld, Greta	female	3
Smith, Gipsy.	female	3
Sundman, Karl F.	male	3
Hultman, Oskar.	male	3
Karsten, Henrik	male	3
Savolainen, Aaro Iivari.	male	3
Sarvi, Otto.	male	3
Häyrén, Ernst.	male	3
Alarcon, Pedro Antonio de.	male	3
Renvall, August.	male	3
Ahlqvist, Ellen.	female	3
Ahlberg, Hugo.	male	3
Hemmer, Jarl.	male	3
Helsingius, Torsten.	male	3
Reinke, Joh.	male	3
Ranke, Johan Friedrich.	male	3
Granfelt, Alice.	female	3
Gerich, Paul von	male	3
Planting, Birger	male	3
Pestalozzi, Johann Heinrich.	male	3
Finnilä, Carl.	male	3
Pehkonen, Otto P.	male	3
Buch, Kurt.	male	3
Ekelund, Ragnar.	male	3
Edelfelt, Albert	male	3
Pannekoek, Anton.	male	3
Ohlsson, Ilona.	female	3
Nyström, Anton.	male	3
Nylander, Ernst August.	male	3
Nyblin, Daniel	male	3
Dahlberg, Ragnar.	male	3
Neovius, Dagmar.	female	3
Bergroth, Kersti	female	3
Boldt, Jean.	female	3
Michaëlis, Karin.	female	3
Meyer, Conrad Ferdinand.	male	3
Mendelin, Irene.	female	3
Melsted, Henning von.	male	3
May, Karl.	male	3
Mauro, Philip.	male	3
Mickwitz, Axel.	male	3
Itkonen, Lauri.	female	3
Manzoni, Alessandro.	male	3
Maeterlinck, Maurice.	male	3
Löthman, Tilda.	female	3
Schneider, Guido.	male	3
Lille, Werner Olympius.	male	3
Lewis, Arthur M.	male	3
Leutz, Ferd.	male	3
Thesleff, Rolf.	male	3
Lybeck, Edvard Wilhelm	male	3
Krag, Thomas P.	male	3
Kvist, Joh.	male	3
Kollontai, Aleksandra	female	3
Koch, Martin.	male	3
Katavisto, Max Alfrid Wilhelm.	male	3
Kauppi, Emil	male	3
Väänänen, Kalle	female	3
Timm, Allan.	male	3
Tikkanen, Eino.	male	3
Hästesko, Elsa.	female	3
Holsti, Hugo.	male	3
Holsti, Rudolf.	male	3
Törnwall, Bertel.	male	3
Stenroth, Fanny.	female	3
Winter, John Strange.	male	3
Hagelin, Sam.	male	3
Idestam, Leonard.	male	3
Spargo, John.	male	3
Sjöblom, Frida.	female	3
Gough, John B.	male	3
Hope, Anthony.	male	3
